45.104973	-80.984917	824.058228	-2.998633	1.478115	1.466742
48.829521	-81.826080	823.946045	-2.859202	1.465290	1.341849
48.163914	-81.762627	823.963989	-2.934216	1.467658	1.418881
47.218590	-81.218842	826.031738	-3.080186	1.478140	1.556145
48.405476	-78.035454	824.262329	-2.763782	1.512533	1.245680
47.158806	-78.498093	826.210266	-3.046000	1.509817	1.521276
48.452808	-81.969589	825.938354	-2.930466	1.467341	1.407555
48.218857	-80.639641	824.082458	-2.903570	1.481450	1.387460
47.028946	-82.322639	824.043579	-3.080866	1.478035	1.556274
48.513077	-80.796143	826.136841	-2.844693	1.497480	1.329725
48.575851	-79.495316	824.276611	-2.765115	1.512928	1.249341
47.044579	-82.331955	824.049561	-3.078692	1.477914	1.554186
47.011257	-81.030525	824.062927	-3.080445	1.478039	1.558661
47.036503	-81.022156	824.065491	-3.079887	1.478138	1.554716
49.726601	-82.639320	825.961304	-2.761787	1.471049	1.236672
47.748257	-82.832939	825.988403	-3.002768	1.473823	1.488821
49.505386	-79.916611	824.109619	-2.699103	1.485609	1.180785
49.488079	-80.072212	824.085266	-2.711473	1.483882	1.191609
48.433140	-80.641594	824.112610	-2.897110	1.483704	1.379507
48.294643	-81.756531	824.085876	-2.896662	1.483438	1.372751
49.436718	-81.242554	823.987183	-2.766184	1.470289	1.251559
47.199535	-81.036118	826.019592	-3.079928	1.477967	1.557699
49.912868	-77.632973	826.225464	-2.461447	1.511546	0.937700
48.580730	-79.413795	826.242493	-2.758720	1.514016	1.241835
46.972885	-81.989128	826.045654	-2.894225	1.483017	1.378214
49.651123	-82.741425	825.948486	-2.764353	1.470140	1.249707
48.558792	-79.418655	826.215576	-2.761756	1.513998	1.247029
49.682201	-77.379272	824.261902	-2.454334	1.512443	0.936545
49.512299	-79.919861	824.098511	-2.698373	1.485538	1.180028
48.230686	-81.766335	824.100464	-2.895320	1.483470	1.382015
47.358116	-79.973816	826.223022	-3.045338	1.509926	1.520617
48.529888	-79.419067	826.156860	-2.840764	1.498456	1.322723
48.430729	-80.665466	826.071838	-2.896972	1.483464	1.380391
48.356445	-80.481888	824.180542	-2.845848	1.498851	1.318577
48.436443	-77.919235	824.267822	-2.757715	1.513782	1.231099
48.896637	-80.802269	824.039734	-2.827667	1.477549	1.301871
48.227646	-80.487122	824.080994	-2.895491	1.483263	1.382350
48.238949	-80.467705	824.100464	-2.896222	1.483523	1.380132
45.692112	-82.536270	826.024292	-3.078556	1.477823	1.562512
47.175610	-81.246773	826.030396	-3.078826	1.477747	1.561989
47.198547	-81.224564	826.025146	-3.081155	1.477974	1.558874
47.032089	-81.003494	824.056641	-3.079885	1.478373	1.555273
48.204308	-80.483475	824.087524	-2.899909	1.483409	1.385431
49.512268	-80.008789	824.089600	-2.704514	1.484507	1.184945
50.767891	-80.665787	824.087646	-2.499428	1.484186	0.981417
49.501335	-79.868706	824.111877	-2.694336	1.486184	1.178645
45.723011	-81.232841	826.028442	-3.079628	1.477918	1.557820
47.242783	-82.537598	826.020508	-3.077604	1.477844	1.553454
47.824196	-82.866493	825.992859	-3.003275	1.473272	1.479499
47.721874	-81.421875	824.009094	-3.004551	1.472612	1.468043
51.490784	-78.474991	824.177429	-2.181705	1.498311	0.662113
47.612606	-81.375359	824.013062	-3.005231	1.473324	1.481392
48.334042	-80.481354	824.085571	-2.893059	1.483122	1.367171
48.459522	-81.993500	826.067139	-2.893629	1.483051	1.377672
47.739338	-81.531654	825.999268	-3.003600	1.473851	1.489452
50.283493	-81.514977	826.022095	-2.640470	1.479258	1.122515
49.514549	-79.875450	824.109070	-2.692796	1.486042	1.177222
48.914371	-82.110962	824.045288	-2.829292	1.477302	1.300670
48.281052	-80.432602	824.088745	-2.897238	1.483853	1.373223
49.513577	-81.196136	824.110718	-2.695049	1.485734	1.179493
49.659203	-77.354797	824.269165	-2.455896	1.512861	0.937413
47.016052	-81.037689	826.005310	-3.077717	1.477947	1.557507
47.027977	-81.034515	824.055664	-3.080646	1.477985	1.555893
48.241589	-80.464745	824.097290	-2.895192	1.483553	1.379679
48.367191	-77.984909	824.267700	-2.766886	1.513285	1.250058
50.283840	-81.735443	826.009827	-2.642789	1.478807	1.124816
49.051376	-82.113716	826.002686	-2.825112	1.477594	1.307559
49.823624	-78.677002	824.271118	-2.462582	1.512870	0.945860
45.774647	-81.082695	824.173035	-3.061824	1.493726	1.547406
46.978172	-80.490700	824.103882	-2.891954	1.483215	1.376443
46.579067	-82.954964	825.986206	0.019493	1.472389	1.502684
48.451221	-81.984657	826.062378	-2.895299	1.483133	1.378700
48.492367	-81.989876	826.067139	-2.889613	1.483017	1.372977
48.412327	-77.933891	824.267761	-2.755838	1.513708	1.237151
48.569305	-77.921051	826.232178	-2.756972	1.514144	1.242824
48.651089	-78.107918	826.300720	-2.613710	1.528751	1.096056
49.739231	-78.799469	826.161743	-2.600832	1.500283	1.085521
49.611462	-77.295631	826.225708	-2.454032	1.513891	0.937164
48.566608	-79.429504	826.234741	-2.760141	1.513885	1.245887
47.016418	-81.011765	824.064697	-3.079794	1.478272	1.557410
48.492508	-80.658020	826.066101	-2.898359	1.483406	1.371501
48.382278	-77.972427	826.218506	-2.762906	1.513465	1.245542
48.606689	-79.436630	826.233643	-2.761773	1.513639	1.238073
47.365814	-77.392242	826.283691	-3.013910	1.525986	1.499392
48.569912	-79.410744	826.246338	-2.760486	1.514094	1.243876
49.821480	-78.867096	826.228577	-2.462307	1.512949	0.945453
48.617050	-78.069748	826.231018	-2.754653	1.514286	1.230783
47.285698	-79.778580	826.202332	-3.049946	1.510047	1.535440
48.582306	-78.129547	826.232300	-2.756719	1.513767	1.242056
48.368263	-81.842613	825.961060	-2.930695	1.469036	1.415359
47.287281	-79.982315	826.224731	-3.049133	1.509907	1.535198
47.326099	-79.955719	826.228149	-3.049421	1.510220	1.526992
