0.404476	0.186974	0.382726
0.504975	0.353375	0.489815
0.601727	0.516190	0.593173
0.690449	0.670537	0.688458
0.767456	0.811979	0.771908
0.829933	0.936786	0.840618
0.876138	1.042135	0.892738
0.905502	1.126243	0.927576
0.918624	1.188417	0.945604
0.917179	1.229027	0.948363
0.903718	1.249408	0.938287
0.881424	1.251699	0.918451
0.853804	1.238645	0.892288
0.824389	1.213370	0.863287
0.796437	1.179159	0.834709
0.772687	1.139240	0.809343
0.755170	1.096616	0.789315
0.745100	1.053920	0.775982
0.742843	1.013327	0.769891
0.747965	0.976507	0.770819
0.759348	0.944626	0.777876
0.775353	0.918372	0.789655
0.794014	0.898020	0.804415
0.813248	0.883496	0.820273
0.831042	0.874458	0.835384
0.845624	0.870373	0.848099
0.855588	0.870578	0.857087
0.859970	0.874336	0.861406
0.858282	0.880881	0.860542
0.850497	0.889450	0.854392
0.836992	0.899304	0.843224
0.818480	0.909757	0.827608
0.795910	0.920196	0.808338
0.770377	0.930103	0.786349
0.743037	0.939080	0.762641
0.715033	0.946883	0.738218
0.687445	0.953438	0.714044
0.661254	0.958863	0.691015
0.637331	0.963471	0.669945
0.616434	0.967763	0.651567
0.599212	0.972397	0.636531
0.586219	0.978143	0.625412
0.577917	0.985815	0.618707
0.574678	0.996197	0.616830
0.576777	1.009960	0.620095
0.584376	1.027587	0.628697
0.597507	1.049309	0.642687
0.616050	1.075061	0.661951
0.639713	1.104479	0.686190
0.668022	1.136908	0.714911
0.700318	1.171460	0.747432
0.735765	1.207083	0.782897
0.773378	1.242651	0.820306
0.812052	1.277057	0.858553
0.850608	1.309295	0.896477
0.887840	1.338523	0.932908
0.922570	1.364100	0.966723
0.953692	1.385588	0.996881
0.980219	1.402723	1.022470
1.001319	1.415369	1.042724
1.016342	1.423446	1.057052
1.024837	1.426871	1.065041
1.026568	1.425498	1.066461
1.021510	1.419096	1.061269
1.009856	1.407352	1.049605
0.991999	1.389906	1.031790
0.968532	1.366426	1.008322
0.940223	1.336700	0.979871
0.908000	1.300741	0.947274
0.872921	1.258876	0.911516
0.836144	1.211825	0.873712
0.798886	1.160735	0.835071
0.762379	1.107164	0.796857
0.727818	1.053024	0.760339
0.696309	1.000466	0.726725
0.668817	0.951731	0.697108
0.646114	0.908982	0.672401
0.628745	0.874116	0.653282
0.616994	0.848607	0.640156
0.610878	0.833372	0.633127
0.610146	0.828681	0.632000
0.614308	0.834135	0.636290
0.622672	0.848695	0.645274
0.634403	0.870775	0.658040
0.648587	0.898376	0.673566
0.664304	0.929261	0.690800
0.680695	0.961136	0.708739
0.697023	0.991838	0.726504
0.712719	1.019490	0.743396
0.727411	1.042628	0.758933
0.740925	1.060279	0.772860
0.753266	1.071985	0.785138
0.764582	1.077784	0.795902
0.775105	1.078142	0.805409
0.785089	1.073855	0.813966
0.794742	1.065935	0.821861
0.804167	1.055487	0.829299
0.813317	1.043601	0.836346
0.821978	1.031264	0.842906
0.829762	1.019292	0.848715
0.836144	1.008303	0.853360
0.840511	0.998717	0.856331
0.842233	0.990775	0.857087
0.840746	0.984579	0.855129
0.835636	0.980146	0.850087
0.826716	0.977450	0.841789
0.814084	0.976462	0.830322
0.798158	0.977180	0.816061
0.779683	0.979631	0.799678
0.759698	0.983870	0.782115
0.739481	0.989955	0.764529
0.720459	0.997913	0.748205
0.704098	1.007713	0.734460
0.691784	1.019226	0.724528
0.684698	1.032201	0.719449
0.683705	1.046247	0.719959
0.689253	1.060834	0.726411
0.701318	1.075298	0.738716
0.719365	1.088872	0.756316
0.742368	1.100714	0.778203
0.768861	1.109961	0.802971
0.797034	1.115781	0.828909
0.824867	1.117433	0.854124
0.850281	1.114330	0.876686
0.871314	1.106100	0.894793
0.886289	1.092644	0.906924
0.893971	1.074182	0.911992
0.893697	1.051285	0.909456
0.885460	1.024887	0.899403
0.869943	0.996272	0.882575
0.848488	0.967028	0.860342
0.823017	0.938975	0.834613
0.795884	0.914057	0.807701
0.769686	0.894212	0.782139
0.747043	0.881219	0.760460
0.730357	0.876537	0.744975
0.721591	0.881153	0.737547
0.722065	0.895446	0.739403
0.732307	0.919097	0.750986
0.751972	0.951040	0.771879
0.779839	0.989485	0.800804
0.813888	1.032007	0.835700
0.851464	1.075704	0.873888
0.889504	1.117422	0.912296
0.924827	1.154024	0.947747
0.954441	1.182686	0.977265
0.975855	1.201207	0.998390
0.987366	1.208277	1.009457
0.988280	1.203701	1.009822
0.979052	1.188538	1.000001
0.961333	1.165134	0.981713
0.937894	1.137048	0.957810
0.912458	1.108851	0.932097
0.889423	1.085830	0.909063
0.873519	1.073592	0.893526
0.869421	1.077629	0.890242
0.881351	1.102857	0.903502
0.912708	1.153182	0.936755
0.965764	1.231142	0.992302
1.041455	1.337650	1.071075
1.139281	1.471867	1.172540
1.257330	1.631231	1.294720
1.392424	1.811625	1.434344
1.540367	2.007680	1.587099
1.696279	2.213179	1.747969
