1.528628	0.788285	1.454593
1.097760	0.713922	1.059376
0.677815	0.652932	0.675327
0.287554	0.609341	0.319732
-0.052308	0.587852	0.011708
-0.318086	0.595015	-0.226776
-0.482616	0.640105	-0.370343
-0.515392	0.735578	-0.390295
-0.383467	0.896996	-0.255421
-0.053097	1.142404	0.066454
0.507938	1.491151	0.606260
1.327494	1.962267	1.390971
2.425952	2.572500	2.440606
3.813117	3.334209	3.765227
5.485429	4.253286	5.362214
7.423784	5.327334	7.214139
9.592262	6.544270	9.287463
11.937938	7.881542	11.532299
14.391942	9.306066	13.883354
16.871774	10.774965	16.262093
19.284839	12.237118	18.580067
21.533013	13.635468	20.743258
23.517986	14.909989	22.657186
25.147071	16.001136	24.232478
26.339068	16.853580	25.390519
27.029789	17.419978	26.068808
27.176861	17.664535	26.225628
26.763406	17.566087	25.843674
25.800340	17.120467	24.932353
24.327048	16.341955	23.528539
22.410352	15.263642	21.695681
20.141765	13.936628	19.521251
17.633175	12.428026	17.112660
15.011182	10.817847	14.591848
12.410425	9.194908	12.088873
9.966304	7.651991	9.734873
7.807537	6.280529	7.654836
6.049010	5.165177	5.960626
4.785360	4.378600	4.744684
4.085677	3.976846	4.074794
3.989634	3.995628	3.990234
4.505272	4.447765	4.499522
5.608546	5.321997	5.579891
7.244641	6.583247	7.178501
9.330964	8.174339	9.215302
11.761610	10.019074	11.587356
14.413037	12.026462	14.174380
17.150632	14.095836	16.845152
19.835783	16.122542	19.464459
22.333105	18.003823	21.900177
24.517423	19.644553	24.030136
26.280176	20.962456	25.748404
27.534927	21.892526	26.970687
28.221711	22.390377	27.638578
28.310040	22.434376	27.722474
27.800406	22.026442	27.223010
26.724244	21.191534	26.170973
25.142358	19.975875	24.625710
23.141890	18.444090	22.672110
20.831995	16.675439	20.416339
18.338429	14.759422	17.980528
15.797315	12.791025	15.496686
13.348397	10.865890	13.100147
11.128110	9.075678	10.922867
9.262797	7.503870	9.086904
7.862410	6.222189	7.698388
7.014992	5.287777	6.842271
6.782205	4.741204	6.578105
7.196099	4.605323	6.937021
8.257290	4.884926	7.920053
9.934604	5.567126	9.497856
12.166218	6.622350	11.611831
14.862231	8.005848	14.176592
17.908569	9.659586	17.083671
21.172050	11.514457	20.206291
24.506407	13.492739	23.405040
27.759019	15.510778	26.534195
30.778081	17.481872	29.448460
33.419904	19.319373	32.009851
35.556039	20.939991	34.094434
37.079885	22.267274	35.598624
37.912471	23.235176	36.444742
38.007090	23.791620	36.585543
37.352505	23.901839	36.007439
35.974496	23.551301	34.732176
33.935556	22.747926	32.816793
31.332665	21.523354	30.351734
28.293137	19.932994	27.457122
24.968646	18.054680	24.277250
21.527692	15.985829	20.973505
18.146811	13.839104	17.716041
15.001018	11.736742	14.674591
12.253972	9.803789	12.008954
10.048466	8.160662	9.859685
8.497830	6.915489	8.339596
7.678814	6.156791	7.526612
7.626453	5.947035	7.458512
8.331330	6.317587	8.129955
9.739475	7.265496	9.492077
11.755026	8.752432	11.454766
14.245554	10.705937	13.891592
17.049805	13.022997	16.647124
19.987435	15.575759	19.546267
22.870162	18.219061	22.405052
25.513656	20.799304	25.042221
27.749408	23.164078	27.290875
29.435809	25.171901	29.009418
30.467677	26.701396	30.091049
30.783589	27.659286	30.471159
30.370446	27.986630	30.132064
29.264929	27.662861	29.104722
27.551654	26.707339	27.467223
25.358082	25.178286	25.340102
22.846441	23.169177	22.878715
20.203157	20.802800	20.263121
17.626434	18.223417	17.686133
15.312821	15.587513	15.340290
13.443639	13.053786	13.404654
12.172231	10.773034	12.032311
11.612904	8.878603	11.339474
11.832383	7.478021	11.396947
12.844399	6.646362	12.224595
14.607842	6.421744	13.789232
17.028657	6.803228	16.006115
19.965412	7.751242	18.743995
23.238180	9.190466	21.833408
26.640177	11.014983	25.077658
29.951383	13.095355	28.265780
32.953211	15.287168	31.186606
35.443255	17.440507	33.642980
37.249096	19.409768	35.465163
38.240224	21.063187	36.522520
38.337259	22.291491	36.732682
37.517825	23.015103	36.067552
35.818667	23.189441	34.555744
33.333835	22.807936	32.281245
30.209045	21.902557	29.378396
26.632556	20.541765	26.023477
22.823169	18.826003	22.423452
19.016115	16.880997	18.802603
15.447777	14.849283	15.387927
12.340239	12.880538	12.394268
9.886708	11.121345	10.010172
8.238773	9.705115	8.385407
7.496353	8.742859	7.621004
7.701031	8.315455	7.762474
8.833218	8.467957	8.796692
10.813357	9.206340	10.652655
13.507110	10.496914	13.206091
16.734193	12.268439	16.287618
20.280284	14.416786	19.693934
23.911238	16.811828	23.201297
27.388657	19.306070	26.580399
30.485793	21.744441	29.611658
33.002710	23.974576	32.099897
34.779700	25.856908	33.887421
35.708022	27.273888	34.864608
35.737234	28.137733	34.977284
34.878597	28.396187	34.230356
33.204280	28.035907	32.687443
30.842400	27.083253	30.466485
27.968199	25.602425	27.731621
24.791944	23.691054	24.681855
21.544356	21.473544	21.537275
18.460576	19.092597	18.523778
15.763779	16.699506	15.857352
13.649596	14.443861	13.729023
12.272446	12.463399	12.291541
11.734763	10.874695	11.648757
12.079899	9.765364	11.848445
13.289198	9.188331	12.879111
15.283473	9.158568	14.670982
17.928736	9.652544	17.101117
21.045764	10.610415	20.002229
24.422768	11.940783	23.174569
27.830219	13.527661	26.399963
31.036734	15.239125	29.456973
33.824851	16.937004	32.136067
36.005563	18.486879	34.253694
37.430586	19.767667	35.664294
38.001553	20.680074	36.269405
37.675533	21.153330	36.023312
36.466623	21.149724	34.934933
34.443629	20.666662	33.065933
31.724137	19.736139	30.525337
28.465551	18.421736	27.461170
24.853860	16.813437	24.049818
21.091014	15.020710	20.483984
17.381860	13.164427	16.960117
13.921535	11.368273	13.666209
10.884154	9.750276	10.770766
8.413438	8.415096	8.413603
6.615781	7.447570	6.698960
5.556011	6.907915	5.691201
5.255908	6.828826	5.413200
5.695351	7.214533	5.847269
6.815791	8.041755	6.938388
8.525657	9.262316	8.599323
10.707183	10.807130	10.717178
13.224167	12.591165	13.160867
15.930126	14.518987	15.789012
18.676396	16.490493	18.457805
21.319764	18.406480	21.028435
23.729288	20.173740	23.373734
25.792059	21.709483	25.383801
27.417704	22.944894	26.970423
28.541532	23.827767	28.070156
29.126263	24.324148	28.646051
29.162333	24.419018	28.688001
28.666853	24.116050	28.211773
27.681306	23.436500	27.256825
26.268144	22.417335	25.883063
24.506482	21.108704	24.166704
22.487119	19.570873	22.195495
20.307179	17.870784	20.063540
18.064641	16.078397	17.866017
15.853087	14.263011	15.694079
13.756957	12.489746	13.630235
11.847573	10.816386	11.744455
10.180165	9.290757	10.091224
8.792025	7.948791	8.707701
7.701889	6.813392	7.613039
6.910511	5.894142	6.808874
6.402335	5.187859	6.280887
6.148083	4.679933	6.001268
6.108028	4.346322	5.931858
6.235664	4.156024	6.027700
6.481482	4.073844	6.240719
6.796574	4.063212	6.523238
7.135801	4.088865	6.831108
7.460341	4.119171	7.126224
7.739476	4.127972	7.378326
7.951559	4.095812	7.565984
8.084181	4.010529	7.676816
