(-67.9515,-13.5322,599.2573)	(-95.9359,-43.0770,636.3022)	(-75.0456,-43.3386,625.1798)	(-36.8440,-45.9859,602.9578)	(-14.9713,-47.6052,597.8282)	(-63.3554,17.8506,606.3612)	
(-70.1000,-12.5082,599.2831)	(-93.5158,-42.9309,635.2867)	(-73.0453,-41.3059,625.1754)	(-36.9119,-44.1203,604.9676)	(-12.9009,-47.5990,597.8168)	(-63.4090,15.7679,607.3488)	
(0.0000,0.0000,-1.0000)	(0.0000,0.0000,-1.0000)	(-73.1218,-41.3771,626.1756)	(-36.9314,-44.1950,605.9674)	(-12.8947,-47.6052,597.8255)	(-61.2480,15.7504,606.3410)	
(0.0000,0.0000,-1.0000)	(-91.4286,-43.0704,634.2787)	(-71.9522,-44.4034,625.1618)	(-33.7570,-44.1855,605.9484)	(-9.7813,-48.6212,597.8110)	(-59.0970,15.7361,605.3375)	
(-64.0849,-15.0605,619.2442)	(-90.4238,-44.0143,636.2718)	(-67.4180,-43.2477,622.1391)	(-29.5621,-44.1696,606.9250)	(-5.6050,-45.5827,598.7962)	(-54.7571,15.6805,602.3174)	
(-52.2571,-13.3962,595.1605)	(-84.5298,-44.8050,632.2282)	(-60.8271,-45.2340,620.0944)	(-23.2510,-45.9450,602.8856)	(2.7460,-47.7182,599.7354)	(-48.3724,13.5487,599.2746)	
(0.0000,0.0000,-1.0000)	(-79.7936,-46.8180,628.1971)	(-56.4774,-45.1463,618.0736)	(-19.0555,-46.0886,604.8558)	(5.8277,-50.7398,599.6938)	(-45.2569,13.5408,599.2616)	
(0.0000,0.0000,-1.0000)	(-72.7963,-47.5779,622.1541)	(-49.8314,-46.8841,614.0234)	(-11.7543,-48.9603,602.8089)	(14.2535,-47.7652,600.6686)	(-36.9199,13.5564,598.1969)	
(-32.6382,-16.3726,595.0450)	(-68.3473,-47.4899,620.1287)	(-43.3554,-46.6303,610.9946)	(-5.4757,-45.8916,602.7872)	(20.5870,-47.8308,601.6434)	(-30.6772,13.5199,595.1748)	
(-24.4048,-15.2101,589.0296)	(-66.0526,-49.3900,618.1064)	(-38.0380,-47.5884,610.9564)	(0.7874,-45.8727,602.7495)	(28.2433,-48.1309,605.5940)	(-24.4917,13.5324,595.1278)	
(-20.3040,-15.2165,589.9998)	(-61.7081,-49.1287,617.0826)	(-33.7794,-46.3704,607.9468)	(6.0206,-46.8972,602.7221)	(32.5276,-46.0897,606.5684)	(-19.3267,13.5510,595.1035)	
(-14.1927,-14.1017,586.9664)	(-54.9974,-48.8644,612.0473)	(-29.5632,-46.3545,607.9103)	(10.3062,-43.9005,604.6991)	(36.8414,-44.1901,607.5776)	(-13.1833,15.5899,593.0918)	
(-10.1645,-12.0293,585.9426)	(-52.8789,-48.7763,611.0356)	(-25.3465,-46.2637,606.8916)	(12.4102,-43.8942,604.6933)	(40.1070,-45.0934,609.5466)	(-11.0975,13.5552,594.0592)	
(-3.9450,-14.0972,587.9055)	(-47.5124,-48.6003,609.0064)	(-21.1470,-46.1012,604.8820)	(18.7691,-43.9497,605.6577)	(44.4436,-44.1742,609.5350)	(-7.0145,15.6115,593.0633)	
(2.0425,-12.0923,587.8702)	(-41.1249,-48.4179,606.9718)	(-14.9178,-45.8481,601.8382)	(24.1740,-42.9486,607.6344)	(51.0332,-42.1796,611.5066)	(0.1823,14.6140,593.0052)	
(12.2231,-11.9877,586.8142)	(-33.7444,-48.3142,605.9312)	(-7.5985,-45.8230,601.7964)	(32.6189,-41.9503,607.5966)	(56.7229,-43.2982,614.4582)	(8.4073,15.6517,593.9423)	
(19.4228,-13.0274,588.7724)	(-28.4595,-50.0584,602.8944)	(-1.3725,-45.7262,600.7822)	(38.1828,-41.0176,610.5705)	(63.6913,-40.4884,618.4334)	(13.6158,15.6882,593.9322)	
(25.7111,-12.0154,589.7450)	(-22.2052,-49.8696,600.8604)	(3.8788,-44.6675,602.7350)	(44.7652,-40.1389,612.5234)	(68.8725,-40.6773,624.3957)	(19.7857,17.7717,593.9136)	
(31.7496,-11.9969,589.7152)	(-14.9514,-49.7658,598.8236)	(8.0989,-44.7281,604.7049)	(47.1213,-40.2609,614.5039)	(69.0223,-40.7445,626.3770)	(26.0504,17.8179,594.8720)	
(33.2691,-12.0194,590.7188)	(-12.8744,-49.7596,598.8094)	(10.1409,-46.7347,601.7024)	(49.2663,-40.2673,614.5142)	(71.1926,-40.8726,627.3788)	(28.1135,17.8241,594.8777)	
(39.4421,-12.0620,593.6573)	(-9.7720,-50.6968,598.7906)	(14.3745,-43.7452,602.6944)	(53.0799,-41.5289,619.4740)	(73.8427,-40.0436,629.3510)	(33.5645,16.9172,598.8118)	
(43.5615,-12.0527,593.6544)	(-5.6312,-49.6528,597.7696)	(18.5655,-45.8224,602.6570)	(55.2392,-41.6541,620.4522)	(75.0915,-41.3302,633.3373)	(37.9269,15.9081,599.7942)	
