(38.8595,-39.1340,759.5558)	(59.2298,-39.6028,763.4397)	(50.4731,0.0139,756.6722)	(47.9576,10.3785,744.6994)	(2.5960,-16.2174,773.8698)	(29.1369,-17.3990,769.7178)	(70.4819,-15.9492,768.4970)	(97.4978,-19.9562,775.3152)	(30.3426,54.8057,752.9982)	(49.3467,42.8462,747.8360)	(74.7065,52.3312,752.7366)	(51.8772,62.2315,746.9161)	
(38.6072,-39.0307,759.5558)	(56.5826,-39.6108,763.4616)	(47.8501,0.0060,756.6994)	(46.3712,11.6173,741.7470)	(2.5328,-16.2174,773.8660)	(29.1329,-17.3505,769.7140)	(70.3662,-15.9492,768.4878)	(97.4978,-19.9562,773.3246)	(30.3426,54.8018,752.9966)	(49.3467,42.8462,747.8360)	(74.6909,54.8720,752.7294)	(51.8772,62.2315,746.9161)	
(38.1946,-41.4531,757.5536)	(59.2298,-39.6028,761.4649)	(50.2741,0.0173,756.6722)	(47.7622,10.3542,742.7004)	(2.5328,-16.2174,771.8723)	(29.1329,-17.3505,769.7159)	(70.3662,-15.9492,768.4878)	(98.8352,-19.9522,773.3246)	(30.3348,57.4214,753.0072)	(52.0379,44.1435,747.8236)	(74.6987,54.9430,752.7420)	(51.8772,62.2315,746.9161)	
(41.6610,-38.3330,759.5612)	(59.0098,-39.6028,761.4614)	(50.0673,2.6325,754.6695)	(47.9576,10.3785,742.7075)	(1.3109,-14.8786,773.8828)	(29.1329,-14.7318,769.7397)	(73.0306,-15.9412,768.4749)	(98.8272,-19.9522,773.3116)	(30.3309,57.4136,753.0072)	(52.0379,44.1435,747.8236)	(77.3079,54.9508,752.7527)	(51.8772,62.2315,746.9126)	
(38.6072,-38.8659,757.5518)	(59.0098,-39.4957,761.4414)	(50.0673,2.6325,752.7029)	(47.9576,10.3785,744.6994)	(5.1997,-16.1641,771.8556)	(29.1329,-17.3505,769.7159)	(73.0306,-15.9045,768.4712)	(97.4978,-19.9522,773.3116)	(30.3348,57.4214,753.0108)	(51.9352,44.0864,746.8561)	(74.6987,54.9430,752.7420)	(51.8733,62.2315,746.9161)	
(0.0000,0.0000,-1.0000)	(59.0098,-39.6028,761.4486)	(50.0673,2.6325,752.6850)	(47.9576,10.3785,744.6994)	(1.3189,-14.8786,773.8864)	(29.1329,-17.3505,769.7140)	(73.0306,-15.9412,768.4730)	(98.8312,-18.6528,773.2968)	(30.3270,57.3549,753.0054)	(52.0379,44.1435,747.8111)	(77.3118,54.9508,752.7546)	(51.8772,62.2315,746.9161)	
(41.6649,-38.3330,761.5344)	(59.0098,-39.6028,761.4486)	(50.0673,2.6325,752.6850)	(47.9576,10.3669,742.7004)	(3.9289,-14.8706,773.8660)	(31.9401,-14.7238,769.7140)	(73.0346,-15.9412,768.4768)	(100.1727,-19.9441,775.2874)	(30.3348,57.4214,753.0108)	(52.0379,44.1435,747.8217)	(77.3118,54.9508,752.7600)	(51.8772,62.2315,746.9161)	
(38.4391,-39.0229,757.5518)	(59.2298,-39.6028,761.4614)	(50.0673,2.6325,752.6724)	(47.9576,10.3785,744.6994)	(5.2037,-16.1641,771.8556)	(29.1409,-17.3990,769.7178)	(73.0346,-15.9412,768.4749)	(100.4882,-19.9481,775.2928)	(30.3348,57.4214,753.0108)	(51.9352,44.0903,746.8614)	(77.3118,54.9508,752.7527)	(51.8772,62.2315,746.9161)	
(41.6649,-38.2371,759.5631)	(59.0098,-39.6028,761.4614)	(50.0673,2.6325,752.6778)	(47.7622,10.3542,742.7004)	(3.9289,-14.8706,771.8684)	(31.7969,-14.7238,769.7140)	(73.0306,-15.9412,768.4749)	(100.1727,-19.9441,775.2874)	(30.3348,57.4214,753.0108)	(51.9352,44.0864,746.8561)	(77.3079,54.9508,752.7455)	(51.8772,62.2315,746.9054)	
(41.6649,-38.2371,759.5612)	(59.0098,-39.4957,759.4738)	(50.0673,2.6325,752.6850)	(47.9576,10.3669,742.7004)	(5.1917,-16.1641,771.8556)	(31.7969,-17.3425,768.7035)	(73.0266,-15.8965,768.4656)	(100.1727,-19.9441,775.2874)	(30.3348,57.4214,753.0108)	(51.9352,44.0864,746.8508)	(77.3079,54.9508,752.7294)	(51.8694,62.2315,746.9142)	
(41.8321,-35.6051,761.5561)	(60.3181,-36.8597,761.4522)	(50.0673,2.6325,752.6850)	(47.9576,10.3785,744.6994)	(2.5208,-13.5903,773.8808)	(29.1329,-14.7318,769.7342)	(73.0266,-15.8965,768.4656)	(100.1727,-19.9441,773.3152)	(30.3348,57.4214,753.0108)	(51.9352,44.0864,746.8490)	(77.3118,54.9508,752.7600)	(51.8733,62.2315,746.9161)	
(42.0151,-39.0229,763.5512)	(60.3181,-36.9599,761.4630)	(50.0673,2.6325,752.6778)	(47.9576,10.3785,744.6994)	(3.9249,-14.8288,771.8684)	(29.2653,-14.7318,771.7260)	(73.1498,-15.9412,768.4749)	(98.8312,-18.6528,773.2968)	(30.3348,57.4175,753.0072)	(51.9352,44.0864,746.8508)	(77.3079,54.9508,752.7420)	(51.6718,62.2315,744.9198)	
(41.6610,-38.4367,761.5599)	(60.0946,-36.8597,759.4773)	(50.0673,2.6325,752.6778)	(47.9576,10.3785,744.6994)	(3.9249,-14.8288,771.8684)	(29.1329,-17.3505,769.7140)	(73.0266,-15.8965,766.4893)	(98.5151,-18.6053,771.3117)	(30.3348,57.4175,753.0108)	(51.9352,44.0864,746.8542)	(77.3079,54.9508,752.7420)	(51.8694,62.2315,746.9070)	
(41.6649,-38.2332,759.5540)	(59.0098,-39.6028,761.4414)	(50.0673,2.6325,752.6850)	(47.9576,10.3785,744.6994)	(3.9249,-14.8706,771.8684)	(29.2613,-14.7318,771.7240)	(73.0266,-15.8965,768.4656)	(98.8352,-18.6094,771.3265)	(32.8672,57.3549,752.0000)	(51.9352,44.0864,746.8470)	(77.3118,54.9508,752.7580)	(51.8772,62.2315,746.9161)	
(41.8361,-38.3369,761.5526)	(59.0098,-39.4957,761.4540)	(50.0673,2.6325,752.6850)	(47.9576,10.3785,744.6994)	(3.8622,-14.8288,771.8684)	(29.1289,-14.7318,769.7288)	(73.0306,-15.8965,768.4730)	(100.4842,-19.9441,773.3226)	(30.3348,57.4214,753.0108)	(52.0379,44.1435,747.8183)	(76.0033,56.2568,754.7302)	(51.8772,62.2315,746.9161)	
