(-83.0884,35.5019,603.5512)	(-143.0972,24.5285,622.8354)	(-113.5381,18.0560,619.6568)	(-79.8690,8.5848,627.4302)	(-56.5013,-4.5108,639.2461)	(-73.0307,66.3042,607.6112)	
(-72.9458,37.8601,607.4903)	(-134.6403,22.4329,623.7829)	(-107.4962,17.0803,622.5972)	(-71.6874,7.5956,633.3852)	(-50.0238,-2.2935,643.2118)	(-68.0593,66.7471,611.5970)	
(-65.8491,36.0052,611.4594)	(-127.5703,22.5441,626.7414)	(-98.2585,18.2938,626.5658)	(-64.1172,8.7388,636.3545)	(-42.4420,-0.0550,651.1775)	(-59.8109,67.1966,615.5474)	
(-57.4840,38.2651,612.4364)	(-118.8892,22.5768,626.6933)	(-92.0728,19.4894,629.5274)	(-57.8721,12.1672,642.3248)	(-35.8416,1.2996,660.1630)	(-54.6711,67.6432,619.5282)	
(-59.6093,38.1986,612.4378)	(-118.8892,22.5735,626.6933)	(-92.0663,17.3066,628.5389)	(-57.7061,9.9059,640.3210)	(-35.8416,1.2996,660.1676)	(-54.6234,68.7238,618.5290)	
(-59.7217,38.2587,614.4331)	(-121.0660,24.7427,626.7127)	(-94.1438,20.5034,627.5486)	(-58.8847,11.0230,640.3240)	(-38.1397,3.3920,660.1740)	(-55.5527,68.4937,615.5472)	
(-68.0471,40.3035,611.4870)	(-127.0870,24.6112,623.7545)	(-100.4417,22.6322,626.5882)	(-63.0907,12.0662,637.3427)	(-42.5821,2.2116,656.1830)	(-61.8267,69.1073,613.5694)	
(-77.0884,41.9972,606.5460)	(-134.6596,28.9192,623.8097)	(-107.9056,21.4942,625.6264)	(-71.7772,11.9892,634.3885)	(-48.1224,1.2996,650.2240)	(-67.0064,69.8160,610.6078)	
(-83.9571,42.7553,600.5887)	(-140.7743,30.9600,621.8503)	(-113.8424,24.5755,621.6718)	(-78.9693,11.8655,628.4337)	(-56.6785,2.1501,642.2698)	(-74.1082,71.5647,607.6429)	
(-89.9926,43.5671,599.6123)	(-146.3673,34.1798,621.8962)	(-120.1550,26.6704,620.7154)	(-85.3261,13.9848,626.4820)	(-62.0658,1.2996,637.2913)	(-80.2371,71.3151,603.6954)	
(-93.9197,43.4140,597.6449)	(-149.4024,33.0893,621.9140)	(-123.3857,26.6167,619.7396)	(-88.5802,10.7196,626.4762)	(-66.3669,-0.0993,639.2997)	(-82.0579,70.9627,602.6916)	
(-101.0378,42.4184,596.6782)	(-156.0779,36.3059,621.9618)	(-129.8344,28.7553,619.7856)	(-94.9901,11.7663,625.5308)	(-72.9852,-0.1182,637.3463)	(-87.1701,70.8349,601.7094)	
(-103.2350,43.3797,596.7053)	(-158.2343,36.2994,622.9660)	(-131.9839,28.7866,620.7896)	(-97.2752,11.7764,626.5392)	(-76.5251,-2.3453,639.3520)	(-89.3542,68.8513,602.7120)	
(-104.6606,41.4505,600.6953)	(-161.0415,36.5143,625.9884)	(-134.3088,28.8243,621.8116)	(-99.6855,11.8033,628.5572)	(-78.7471,-1.2520,639.3658)	(-89.6674,68.9632,603.7274)	
(-100.7504,39.5741,603.6465)	(-156.9178,36.5770,626.9658)	(-130.3333,25.6468,622.7742)	(-98.5854,10.7351,629.5368)	(-75.5075,-2.3591,641.3604)	(-87.7726,68.3667,607.6970)	
(-92.9430,37.7968,607.6010)	(-149.5132,34.4372,626.9164)	(-125.2532,26.8613,626.7262)	(-91.4754,10.8114,634.4723)	(-67.0582,-1.2432,645.3158)	(-79.6153,66.6054,610.6490)	
(-85.6793,37.8853,608.5770)	(-143.8734,31.1981,626.8686)	(-116.8714,24.7931,627.6972)	(-81.7658,9.7727,635.4348)	(-61.4491,-2.3518,648.2688)	(-73.4247,65.7791,612.6068)	
(-77.4182,38.0275,610.5158)	(-137.7073,26.9444,628.8156)	(-110.6149,21.6165,628.6532)	(-75.4654,8.7405,637.4115)	(-54.7981,-2.3449,650.2320)	(-68.2698,67.1710,615.5741)	
(-72.2139,38.1635,612.4996)	(-132.5981,24.8625,630.7788)	(-103.3466,20.6362,632.5932)	(-67.8330,9.8959,641.3476)	(-47.0862,-0.0754,655.1986)	(-64.2020,67.4006,617.5932)	
(-66.1154,36.2316,615.4678)	(-126.3589,22.7570,632.7356)	(-99.0746,17.3882,632.5736)	(-63.4413,8.8121,642.3296)	(-42.5520,-0.0625,655.1828)	(-60.0927,66.6613,620.5512)	
(-63.9927,38.3725,615.4632)	(-124.3242,22.7974,633.7246)	(-94.7986,18.5169,634.5432)	(-60.2065,12.1740,643.3375)	(-38.1561,3.3920,660.1787)	(-59.0276,69.8920,620.5705)	
(-64.1788,40.6307,617.4688)	(-124.1679,22.7057,630.7290)	(-94.6922,19.5981,633.5516)	(-59.0952,11.0684,642.3371)	(-38.1397,3.3857,660.1630)	(-60.1458,68.9215,620.5705)	
(-70.1785,42.4211,612.5198)	(-128.5565,24.9403,632.7567)	(-101.4022,22.9040,633.6136)	(-66.7268,14.3716,642.3601)	(-42.5690,4.4879,655.2077)	(-63.3202,70.8365,619.5816)	
(-72.2972,42.4148,613.5088)	(-132.4344,27.0080,629.7866)	(-103.1061,22.7615,630.6005)	(-68.8127,14.3243,640.3900)	(-44.9231,4.4907,658.1990)	(-65.2780,70.6061,615.6165)	
(-79.4630,44.3053,610.5564)	(-137.5349,29.0861,627.8248)	(-109.3972,24.8501,628.6440)	(-74.2925,14.2435,636.4381)	(-50.5090,3.3166,653.2310)	(-71.4036,72.2666,613.6222)	
(-87.2014,46.0920,605.6264)	(-143.6907,33.3195,626.8744)	(-116.7318,26.9282,626.6931)	(-82.6094,16.3361,634.4522)	(-59.1636,4.3937,647.2791)	(-76.5489,72.0199,611.6540)	
(-90.4312,45.9381,603.6229)	(-147.1516,36.5600,625.9135)	(-120.9325,31.2124,625.7398)	(-86.9008,16.2992,632.4782)	(-62.5857,3.2674,646.3128)	(-80.5193,73.7713,608.6890)	
(-94.3859,45.8487,602.6366)	(-150.4135,37.6314,625.9373)	(-127.1031,31.0975,623.7796)	(-91.0739,16.2827,632.5025)	(-66.9590,3.2539,645.3418)	(-82.5299,71.5457,607.6996)	
(-96.5851,43.7624,602.6712)	(-152.5838,37.6731,625.9493)	(-127.4330,31.1928,625.7682)	(-91.3873,12.9962,632.5056)	(-71.3528,2.1090,645.3420)	(-82.6148,71.5457,607.7011)	
(-94.8333,41.8766,605.6439)	(-152.7804,35.5550,627.9387)	(-127.5898,29.0681,626.7680)	(-92.5908,14.1266,634.5192)	(-71.4927,0.9841,645.3527)	(-81.7334,68.7161,610.6678)	
(-92.9524,38.9831,607.6197)	(-152.7674,34.5264,628.9328)	(-125.7327,26.9836,628.7328)	(-90.6945,11.9498,635.5138)	(-67.3302,0.9943,651.3211)	(-79.7171,68.8327,611.6688)	
(-91.1656,39.0384,608.5988)	(-150.7900,34.5824,629.9189)	(-123.7118,27.0310,628.7538)	(-88.4862,11.9731,636.4978)	(-67.0750,0.9961,647.3288)	(-77.6781,66.8252,612.6508)	
(-85.7787,37.9453,609.5778)	(-146.4356,33.4661,629.8902)	(-119.1945,24.8239,628.7087)	(-84.2478,9.7926,636.4688)	(-63.8143,-2.3720,650.2866)	(-75.6384,65.9796,613.6239)	
(-81.6513,38.0243,610.5654)	(-141.8824,29.0763,628.8470)	(-112.5174,21.5777,627.6582)	(-77.6021,8.6990,635.4287)	(-57.0648,-0.0958,650.2630)	(-72.4504,69.0754,613.6208)	
(-75.3821,37.0400,611.5048)	(-135.1858,29.0485,626.8116)	(-108.3053,22.6029,626.6497)	(-74.1224,9.7792,635.4088)	(-50.3404,1.0459,650.2226)	(-68.2667,69.1984,614.5966)	
(-72.0632,40.1605,610.5069)	(-130.8387,25.7963,626.7772)	(-104.9093,22.6531,627.6281)	(-69.8555,12.0799,639.3680)	(-44.8896,1.2996,652.2228)	(-66.2078,69.3150,615.5754)	
(-71.1547,41.2286,609.5074)	(-130.8387,25.7996,626.7772)	(-104.9093,22.6531,627.6266)	(-69.8555,12.0463,637.3794)	(-47.0259,2.1905,653.2138)	(-63.0157,70.3886,614.5979)	
(-72.1401,40.2240,611.5032)	(-130.8452,27.9328,625.7910)	(-105.0428,24.8665,628.6198)	(-70.8165,14.2974,639.3726)	(-47.1032,4.4694,655.2218)	(-63.0157,70.3886,614.5892)	
(-73.2795,41.3527,610.5316)	(-132.8436,27.9263,625.7970)	(-106.9591,24.7851,626.6466)	(-70.8165,14.2568,637.3930)	(-48.2385,3.3361,653.2340)	(-65.0862,72.2858,613.5956)	
(-75.3221,44.3820,609.5555)	(-135.1988,33.3901,626.8280)	(-109.1294,26.9511,626.6631)	(-72.9596,16.4370,636.4198)	(-50.3961,5.5990,650.2550)	(-68.1548,74.2880,613.6074)	
(-75.1672,46.3546,608.5474)	(-133.0285,32.3104,626.8159)	(-107.2330,29.2220,628.6542)	(-72.9596,16.4370,636.4214)	(-50.4096,7.8517,650.2750)	(-68.2219,74.4069,613.6396)	
