(-21.1615,-62.8685,595.7984)	(2.5213,-62.6898,593.6726)	(-10.9222,-21.6415,597.8932)	(-11.1208,-10.0782,589.9557)	(-53.9948,-46.7404,612.0501)	(-29.5769,-44.3190,608.9260)	(10.4195,-44.0494,606.6978)	(36.9460,-46.3850,609.5367)	(-35.0444,24.3180,608.2321)	(-11.0163,17.7887,598.0747)	(11.2173,23.3725,606.9682)	(-11.0519,37.5641,599.1457)	
(-21.1587,-62.8685,595.7986)	(2.5244,-62.6898,593.6726)	(-10.9222,-21.6095,596.9192)	(-11.1208,-10.0782,589.9670)	(-53.9948,-46.7404,612.0501)	(-29.5769,-44.3190,608.9245)	(10.4195,-44.0494,606.6978)	(36.9460,-46.3850,609.5469)	(-36.0984,25.3763,608.2451)	(-11.0163,17.7887,598.0717)	(11.2173,23.3725,606.9652)	(-11.0519,37.5672,599.1514)	
(-21.1587,-62.8685,595.7986)	(2.5645,-62.6929,593.6868)	(-10.9222,-21.6095,596.9234)	(-11.1208,-10.0782,589.9670)	(-53.9948,-46.7404,612.0473)	(-29.5769,-44.3190,608.9260)	(10.4195,-44.0494,606.6978)	(36.9460,-46.3818,609.5469)	(-35.0444,24.3244,608.2392)	(-11.0225,19.8643,598.0675)	(11.2173,23.3725,606.9610)	(-11.0457,35.4851,599.1429)	
(-21.1618,-62.8685,594.8018)	(2.5645,-62.6960,594.6634)	(-10.9222,-21.6095,596.9234)	(-11.1208,-10.0813,589.9614)	(-56.1673,-46.8250,613.0619)	(-29.5769,-44.3190,608.9245)	(10.4195,-44.0494,606.6978)	(36.9460,-46.3850,609.5570)	(-36.1197,25.3794,609.2469)	(-11.0163,17.7887,598.0747)	(11.2173,23.3362,606.9610)	(-11.0457,35.4882,599.1486)	
(-21.1618,-62.8685,595.7871)	(2.5645,-62.7910,594.6662)	(-9.8871,-22.6762,597.8874)	(-11.1443,-10.0620,588.9771)	(-53.9948,-46.7404,612.0501)	(-29.5769,-44.3190,608.9245)	(12.5273,-44.0431,606.6862)	(36.0802,-47.2131,609.5469)	(-36.1197,25.4126,609.2482)	(-11.0163,17.7887,598.0762)	(13.3847,23.3788,607.9448)	(-11.0457,35.4882,599.1472)	
(-21.1553,-62.9760,595.8014)	(2.5183,-62.6898,593.6712)	(-9.8840,-21.6095,596.9034)	(-11.1208,-10.0751,589.9557)	(-53.9948,-46.7404,612.0501)	(-29.5769,-44.3905,608.9318)	(10.4227,-44.0494,606.7036)	(36.9460,-46.3850,609.5570)	(-36.1197,25.3794,609.2469)	(-11.0163,17.7887,598.0762)	(13.3847,23.3788,607.9404)	(-11.0457,35.4882,599.1572)	
(-21.1618,-62.8685,594.8018)	(2.5244,-62.6898,593.6726)	(-10.8924,-23.7234,597.9189)	(-11.1208,-10.0782,589.9670)	(-56.1673,-46.8250,613.0619)	(-29.5843,-44.3936,609.9228)	(10.4227,-44.0494,606.6978)	(36.0833,-47.2958,610.5358)	(-36.0984,25.3763,608.2451)	(-11.0163,17.7887,598.0762)	(11.2110,23.3362,606.9610)	(-11.0457,35.4882,599.1472)	
(-21.1618,-62.8685,594.8018)	(2.5213,-62.6898,593.6726)	(-10.8924,-23.7234,597.8961)	(-11.1208,-10.0782,589.9614)	(-53.9948,-46.7404,612.0501)	(-29.5769,-44.3190,608.9275)	(10.4258,-44.0494,606.7036)	(36.8446,-46.3818,609.5265)	(-36.1410,25.3794,610.2472)	(-11.0163,17.7918,598.0847)	(11.2142,23.3362,606.9566)	(-11.0457,35.4944,599.1499)	
(-21.1615,-62.8685,594.8018)	(2.5213,-62.6898,593.6712)	(-10.9222,-21.6095,596.9092)	(-11.1443,-10.0720,589.9458)	(-53.9948,-46.7404,611.0530)	(-29.5769,-44.3190,608.9245)	(12.5242,-44.0431,606.6890)	(36.9460,-46.3850,609.5570)	(-33.9998,24.3212,608.2378)	(-11.0163,17.7887,598.0747)	(11.2204,23.3725,606.9682)	(-11.0457,35.4882,599.1457)	
(-21.1615,-62.8685,594.8033)	(2.5213,-62.6898,593.6726)	(-10.9457,-21.6033,596.8977)	(-11.1208,-10.0782,589.9670)	(-53.9948,-46.7404,612.0501)	(-29.5769,-44.3190,608.9230)	(10.4195,-44.0494,606.6978)	(36.9460,-46.3850,609.5469)	(-35.0444,24.3212,608.2378)	(-11.0163,17.7887,598.0720)	(13.3847,23.3788,607.9404)	(-11.0457,35.4851,599.1328)	
(-21.1615,-62.8685,594.8060)	(2.5244,-62.6898,593.6726)	(-10.9222,-21.6095,596.9077)	(-11.1208,-10.0782,589.9614)	(-53.9476,-46.6621,611.0530)	(-29.5769,-44.3190,608.9245)	(10.4195,-44.0494,606.6978)	(36.9460,-46.3850,609.5367)	(-35.0444,24.3180,608.2349)	(-11.0163,17.7887,598.0847)	(11.2173,23.3725,606.9668)	(-11.0457,35.4851,599.1429)	
(-21.1615,-62.8685,594.8018)	(4.5810,-62.6836,593.6627)	(-9.8556,-21.6064,596.9077)	(-11.1208,-10.0782,589.9614)	(-54.0011,-44.6163,612.0588)	(-29.5769,-44.2506,607.9364)	(12.4719,-43.9686,605.6941)	(38.1986,-45.2518,611.5318)	(-35.0444,24.3244,608.2420)	(-11.0163,17.7887,598.0747)	(13.3216,23.3788,606.9551)	(-11.0457,35.4882,599.1472)	
(-19.0987,-62.8623,594.7904)	(6.6908,-62.7817,594.6335)	(-7.8171,-22.6700,597.8802)	(-7.0290,-10.0659,589.9330)	(-51.8792,-44.6100,612.0470)	(-25.3533,-44.2316,607.9030)	(14.5731,-43.9623,605.6825)	(40.3203,-45.2455,611.5406)	(-35.0772,24.3967,610.2398)	(-7.9029,17.7949,598.0490)	(15.4228,23.3851,606.9376)	(-8.9687,35.4944,599.1357)	
(-14.9892,-62.7424,593.7680)	(9.7855,-63.8019,594.6306)	(-3.6413,-21.6259,597.8614)	(-4.9832,-10.0597,589.9472)	(-47.4819,-46.4084,608.0152)	(-23.2482,-44.1443,605.9019)	(16.7334,-44.0272,606.6614)	(42.4419,-44.3196,611.5186)	(-30.8282,25.3890,608.2160)	(-5.8325,16.7727,598.0488)	(17.5814,25.4982,606.9462)	(-5.8594,36.5464,599.1184)	
(-10.8698,-62.7301,593.7452)	(13.9088,-60.6978,594.6176)	(0.5058,-21.6135,597.8458)	(-1.8753,-11.0892,590.9200)	(-45.3738,-46.4021,608.0036)	(-19.0417,-42.0961,607.8634)	(19.9610,-42.9580,607.6490)	(44.6612,-44.3164,611.4966)	(-26.6095,25.3621,607.1924)	(-1.6854,17.8167,598.0246)	(21.7969,25.5109,607.9126)	(-3.7825,36.5558,599.1154)	
(-5.7530,-61.5718,593.7180)	(18.0351,-60.6885,594.5990)	(4.6528,-21.6010,597.8313)	(4.2172,-7.9841,589.8905)	(-41.1312,-46.3112,606.9804)	(-15.9065,-42.9294,605.8684)	(24.1834,-42.9580,607.6417)	(51.2810,-44.4490,613.4756)	(-24.5048,25.3716,607.1808)	(2.4554,19.9048,598.0001)	(24.9539,24.5494,608.8889)	(2.4485,37.6047,599.0609)	
(-1.6135,-60.6342,592.7144)	(22.3102,-60.8744,596.5531)	(9.8366,-22.6170,597.7942)	(10.3548,-7.9657,589.8410)	(-36.9314,-44.1950,605.9674)	(-11.7637,-41.9317,604.8396)	(28.4809,-41.9630,607.6184)	(54.8519,-43.4464,616.4637)	(-20.2956,25.3779,607.1574)	(6.6025,19.9173,597.9799)	(29.2521,25.5728,608.8714)	(6.5498,37.5599,598.0694)	
(4.5252,-60.5179,592.6718)	(27.5793,-61.9042,597.5350)	(13.9125,-19.5004,596.7944)	(14.4466,-7.9534,589.8338)	(-33.7364,-46.2141,604.9400)	(-7.5790,-41.7184,602.8245)	(35.0146,-40.0392,610.5940)	(59.5383,-42.7203,619.4162)	(-16.0958,25.3542,606.1340)	(11.7863,18.9013,597.9540)	(33.5642,25.6651,610.8429)	(10.6845,39.5903,598.0408)	
(8.6850,-60.6094,593.6397)	(31.8117,-58.9779,598.5166)	(20.2797,-21.5923,598.7362)	(19.6366,-8.9731,590.7953)	(-27.4314,-45.8795,601.9060)	(-3.4363,-43.7116,601.7660)	(38.3891,-41.1463,612.5646)	(61.6974,-42.7171,619.4354)	(-12.9493,24.3121,606.1166)	(15.9333,18.9431,597.9383)	(35.5764,25.5918,609.8316)	(15.8807,36.5564,598.0078)	
(13.8435,-60.5971,593.6226)	(38.1569,-59.0657,599.4942)	(25.6465,-21.6179,599.7169)	(25.7846,-7.9351,590.7711)	(-23.2596,-45.7889,601.8800)	(2.7890,-43.9162,601.7630)	(42.7562,-40.2127,613.5402)	(66.1429,-42.7749,620.4209)	(-6.6854,25.2336,603.0816)	(22.2325,19.9952,598.8921)	(41.1706,24.7496,612.7996)	(22.1798,37.6672,598.9860)	
