(-11.3426,-46.9632,577.8019)	(-50.8227,-72.5816,613.9292)	(-26.3329,-72.0294,609.7940)	(12.6091,-70.3773,606.5871)	(36.1466,-67.6003,610.4402)	(-12.4279,-18.8386,576.9365)	
(-11.2892,-49.3224,581.8070)	(-52.9873,-73.6488,614.9348)	(-28.4440,-73.0897,610.8008)	(12.6122,-70.3836,606.5927)	(36.0594,-69.5987,610.4488)	(-14.4194,-18.8159,575.9588)	
(-11.2892,-46.9692,577.8074)	(-50.8227,-72.5816,613.9320)	(-26.3329,-71.9098,609.7940)	(12.6122,-70.3804,606.5914)	(36.0594,-67.5971,609.4674)	(-12.4467,-18.8068,575.9271)	
(-11.2892,-49.2327,580.8020)	(-52.9873,-73.6488,614.9348)	(-28.4384,-72.9683,609.8028)	(12.6646,-70.4886,606.5958)	(36.0594,-69.6018,610.4547)	(-12.4249,-18.8159,575.9438)	
(0.0000,0.0000,-1.0000)	(-52.9420,-73.5273,613.9350)	(-28.4384,-72.9683,609.8014)	(12.6154,-70.3773,606.5899)	(36.0594,-69.4892,610.4488)	(-13.3744,-18.8507,576.9436)	
(-12.0875,-48.6429,585.7926)	(-50.7358,-70.0984,610.9472)	(-26.3371,-69.6733,607.8210)	(12.5410,-68.1563,605.5950)	(35.9407,-65.3612,608.4611)	(-13.3744,-17.8823,577.9184)	
(-11.3011,-47.3823,582.8092)	(-52.8641,-69.0363,611.9529)	(-27.3928,-68.6165,608.8088)	(12.5347,-66.1606,606.5955)	(35.9438,-65.1529,609.4630)	(-12.4556,-16.8730,577.9308)	
(-13.1174,-46.6119,585.8275)	(-51.8126,-66.9123,611.9529)	(-27.3991,-66.5060,608.8190)	(12.5284,-63.9497,605.6138)	(36.9933,-64.2995,608.4886)	(-13.3723,-15.9024,578.9498)	
(-11.1590,-44.5747,585.8092)	(-51.7690,-66.8012,610.9587)	(-27.3991,-66.5060,608.8190)	(12.4666,-63.9466,605.6006)	(36.0279,-63.0395,609.4658)	(-14.3335,-16.9640,580.9453)	
(-11.1177,-42.5467,585.8386)	(-51.7754,-64.6806,610.9674)	(-27.4055,-64.3923,608.8275)	(10.4209,-61.8528,605.6310)	(36.9902,-62.1824,608.4784)	(-14.3212,-14.9751,581.9590)	
(-13.1074,-36.6432,588.8794)	(-53.9001,-62.5664,610.9878)	(-29.5086,-62.0769,606.8574)	(10.2428,-59.4483,602.6417)	(34.6825,-59.7835,607.4838)	(-15.2850,-8.9904,585.9930)	
(-15.2046,-29.3895,586.9052)	(-56.0313,-58.3317,611.0169)	(-29.5349,-55.8504,607.8756)	(9.2918,-54.3996,604.6676)	(33.7013,-54.5988,607.5358)	(-15.2927,0.1469,588.0107)	
(-15.2334,-25.2723,585.9221)	(-56.0945,-54.1809,612.0314)	(-32.7033,-52.6914,608.8942)	(7.2378,-52.3060,604.6894)	(34.7459,-52.4886,607.5445)	(-16.3018,3.2082,588.0232)	
(-13.2135,-21.1949,585.9332)	(-54.9910,-50.9033,611.0386)	(-30.5924,-50.5749,607.9032)	(8.2273,-48.1064,604.6993)	(34.7396,-50.3752,607.5226)	(-16.2783,5.2695,590.0526)	
(-13.1854,-17.1894,587.9592)	(-57.1681,-48.8708,612.0590)	(-31.6713,-46.3609,607.9262)	(10.2054,-45.8444,602.7004)	(34.7302,-46.1580,607.5544)	(-15.2437,11.4531,592.0666)	
(-14.1743,-14.1540,588.9561)	(-56.1167,-46.7468,612.0619)	(-29.5695,-44.2443,607.9233)	(10.1929,-43.7515,602.7060)	(34.7270,-46.1580,607.5399)	(-13.1771,13.5285,593.0833)	
(-14.1804,-12.1127,588.9702)	(-56.1230,-44.6227,612.0706)	(-31.6948,-42.2085,608.9375)	(8.2085,-41.8070,604.7251)	(34.7239,-44.0541,607.5748)	(-15.2292,17.6664,594.0890)	
(-15.2291,-10.0713,588.9997)	(-56.1294,-42.4987,612.0793)	(-31.6948,-42.2117,608.9390)	(8.2507,-39.7747,605.7331)	(34.7239,-41.9439,607.5936)	(-15.2189,19.7590,595.1103)	
(-15.2186,-8.0426,590.0080)	(-56.1294,-42.4987,612.0793)	(-31.7011,-40.0980,608.9594)	(8.1928,-39.7071,604.7337)	(34.7176,-41.9408,607.5776)	(-15.1860,19.8178,597.0976)	
(-17.2575,-6.0131,591.0177)	(-58.3117,-40.4489,613.0998)	(-33.8333,-38.0550,609.9722)	(6.1464,-37.6778,605.7534)	(32.6001,-39.8369,607.5877)	(-17.2493,21.9212,598.1346)	
(-17.2899,-3.9590,590.0008)	(-58.3658,-40.5168,614.0998)	(-33.8333,-38.0550,609.9722)	(6.1527,-37.6778,605.7534)	(32.6064,-39.8401,607.6037)	(-17.2555,23.9968,598.1304)	
(-17.2838,-6.0069,589.0221)	(-58.3658,-40.5168,614.0998)	(-33.8333,-38.0614,609.9839)	(6.1527,-37.6778,606.7514)	(32.6032,-39.8401,607.6022)	(-17.2684,23.9590,597.1346)	
(-15.2413,-5.9854,589.0066)	(-58.4199,-40.5847,615.0998)	(-33.8333,-38.0550,609.9737)	(8.1991,-37.6073,604.7423)	(34.9103,-39.9654,609.5846)	(-15.1922,21.8930,597.1117)	
(-15.2518,-8.0207,588.9812)	(-58.4135,-42.7191,615.0912)	(-31.7120,-40.1626,609.9459)	(8.2476,-39.7747,605.7331)	(34.7239,-41.9439,607.5978)	(-17.2561,19.8115,597.1119)	
(-13.1928,-8.0145,588.9700)	(-56.1800,-42.5700,613.0765)	(-31.7120,-40.1658,609.9548)	(8.2601,-39.7747,605.7331)	(36.0675,-42.9959,610.5575)	(-15.2024,19.7962,596.1260)	
(-15.2684,-8.0014,586.9984)	(-58.4135,-42.7191,615.0912)	(-31.7120,-40.1658,609.9592)	(8.2570,-39.7747,605.7331)	(34.8187,-42.0116,608.5767)	(-15.2189,19.7652,596.0904)	
(-15.2623,-10.0358,586.9958)	(-58.4072,-44.8535,615.0824)	(-31.7057,-42.2829,609.9388)	(8.2539,-41.8780,604.7281)	(34.8219,-44.1253,608.5578)	(-15.2127,17.6907,595.0862)	
(-16.2859,-13.0586,585.9665)	(-58.4072,-44.8535,617.0796)	(-31.7165,-42.3541,610.9400)	(8.3086,-41.9490,606.7240)	(35.0178,-42.1566,610.5912)	(-15.2621,17.6053,592.0833)	
(-14.2968,-17.0267,582.9448)	(-57.2728,-48.9525,615.0590)	(-31.6821,-46.4390,608.9334)	(10.4290,-46.1561,606.6936)	(34.8345,-48.3526,608.5507)	(-15.2993,13.4401,589.0862)	
(-13.3603,-19.9527,579.9261)	(-57.2600,-53.2075,614.0415)	(-32.7222,-50.7482,609.9100)	(10.3895,-50.2848,605.6784)	(34.9451,-50.5510,609.5514)	(-16.3435,6.2653,586.0596)	
(-13.3363,-28.0060,579.8890)	(-54.0604,-56.4861,614.0108)	(-31.6538,-55.9504,608.8914)	(10.4021,-55.5430,605.6654)	(35.1570,-58.0513,611.5221)	(-15.3650,1.1807,583.0348)	
(-12.3174,-31.9724,578.8784)	(-54.0884,-62.9832,614.9829)	(-27.4220,-60.2656,609.8474)	(10.4730,-59.8468,606.6361)	(36.1340,-61.2290,610.5099)	(-13.3312,-2.8607,582.9932)	
(-10.2975,-34.9278,577.8608)	(-54.0821,-65.1176,613.9786)	(-27.4055,-64.3923,608.8305)	(12.5839,-61.9566,606.6288)	(36.0468,-65.3644,610.4764)	(-11.3679,-6.8740,580.9643)	
(-9.3418,-38.9285,577.8222)	(-52.9547,-69.2654,613.9524)	(-25.2876,-66.4997,608.8102)	(12.5965,-66.1670,606.6072)	(38.2587,-67.4784,610.4560)	(-11.4089,-8.8383,577.9580)	
(-7.2983,-41.9442,577.8210)	(-50.7777,-71.2720,612.9322)	(-25.2817,-68.7277,609.7983)	(14.7664,-66.1606,606.5984)	(38.2714,-67.5876,611.4405)	(-11.4735,-11.8343,576.9612)	
(-7.2005,-44.1786,580.8003)	(-50.7777,-71.2720,612.9350)	(-26.3297,-70.8448,609.7983)	(14.7695,-68.3721,607.5658)	(38.2682,-67.5876,611.4405)	(-12.3406,-16.9266,579.9344)	
