(-24.7173,1.6837,-3.2955)	(-240.3868,-51.0811,892.5936)	(-241.5802,-49.7618,897.6049)	(-246.7083,-51.8378,905.3366)	(-243.1778,-49.7612,897.5424)	(-248.8090,-50.3252,907.3152)	(-24.7173,1.6837,-3.2955)	(-242.7753,-46.8051,902.6786)	(-242.3004,-45.0830,900.7602)	(-242.3004,-45.0830,900.7602)	(-239.5111,-48.0421,895.7487)	(-239.9842,-48.1516,897.7290)	(-238.3866,-48.1522,897.7916)	(-242.3498,-48.6992,907.6304)	(-233.3436,-42.3320,911.2313)	(-223.6288,-38.0950,889.7409)	(-225.2244,-36.2022,882.7404)	(-239.8257,-42.3295,910.9774)	(-24.7173,1.6837,-3.2955)	(-219.1849,-37.5210,913.9729)	(-212.6889,-37.5236,914.2272)	(-24.7173,1.6837,-3.2955)	(-212.9480,-31.6898,984.5452)	(-201.2580,-24.7288,988.2739)	(-24.7173,1.6837,-3.2955)	(-151.2461,-11.2084,907.6258)	(-147.0880,-12.7184,900.7205)	(-148.0261,-17.6884,907.5040)	(-149.3701,-21.1749,917.3329)	(-139.3685,-29.2986,915.4109)	(-126.9481,-36.0423,920.6469)	(-119.3032,-41.2035,925.7563)	(-108.2902,-43.8668,913.0664)	(-95.3659,-60.5827,872.8732)	(-104.4407,-72.8710,870.0446)	(-111.6467,-86.3757,896.2860)	(-103.5118,-100.5702,894.0586)	(-24.7173,1.6837,-3.2955)	(-98.5549,-123.1736,872.3565)	(-99.5000,-126.8287,865.1691)	(-106.7461,-136.4393,876.5356)	(-108.4902,-138.3237,878.3981)	(-108.4884,-139.8974,878.3380)	(-109.1463,-142.5983,885.2194)	(-109.1463,-142.5983,885.2194)	(-105.1785,-145.8606,876.2365)	(-108.2948,-144.2892,876.1746)	(-108.9866,-144.3617,867.1312)	(-110.7235,-144.6938,869.0535)	(-112.4692,-143.4646,871.0352)	(-113.8136,-144.6925,868.9325)	(-115.3586,-144.6919,868.8720)	(-117.8481,-144.6147,877.7909)	(-116.0813,-144.2862,875.8697)	(-116.6975,-141.2503,866.9482)	(-121.7587,-145.0222,870.6117)	(-123.5290,-146.9190,872.4728)	(-127.4419,-146.5173,879.3453)	(-123.3815,-141.3203,857.6702)	(-133.6506,-144.3519,866.1655)	(-139.4391,-145.8470,874.8951)	(-141.5208,-146.5117,878.7941)	(-141.9124,-148.5932,881.7036)	(-140.5997,-148.4771,871.7445)	(-141.3547,-147.4572,865.7449)	(-149.0575,-150.8969,876.3281)	(-153.8979,-154.5502,888.0167)	(-143.7476,-148.9287,883.6219)	(-143.7476,-148.9287,883.6219)	(-143.0834,-148.0883,878.6725)	(-148.5284,-152.5519,895.3140)	(-140.6014,-148.9300,883.7451)	(-141.9106,-150.1757,881.6431)	(-145.0463,-153.3395,881.3993)	(-151.7114,-157.3725,895.0049)	(-156.3335,-159.1229,904.7719)	(-143.7424,-153.6869,883.4401)	(-144.3751,-150.8988,876.5114)	(-150.3146,-154.0312,885.1724)	(-152.8842,-153.6424,892.0971)	(-150.7394,-149.7667,888.3234)	(-149.1610,-146.5775,888.5073)	(-24.7173,1.6837,-3.2955)	(-141.8912,-143.4529,869.8831)	(-145.2610,-143.7808,871.7416)	(-148.1942,-145.4257,881.5787)	(-146.9008,-142.5833,883.7411)	(-138.5441,-135.3364,868.3218)	(-137.1212,-133.6236,857.4266)	(-141.9032,-132.5240,870.3008)	(-137.1280,-127.4706,857.6617)	(-136.2208,-127.9561,850.6682)	(-24.7173,1.6837,-3.2955)	(-136.5559,-125.0920,841.7512)	(-136.9509,-124.0227,844.7811)	(-136.5576,-123.5821,841.8088)	(-134.5442,-121.4924,837.9617)	(-134.0300,-117.9206,834.1125)	(-135.2530,-116.1447,832.1295)	(-134.9924,-114.3764,830.2043)	(-133.5175,-112.8883,830.3191)	(-24.7173,1.6837,-3.2955)	(-131.0265,-105.9009,822.6720)	(-134.4760,-106.4164,826.5231)	(-133.2669,-105.1901,828.6204)	(-131.4572,-101.9464,814.7944)	(-135.1514,-102.6989,820.6299)	(-24.7173,1.6837,-3.2955)	(-138.9742,-103.6586,816.4375)	(-137.5238,-102.1953,816.5503)	(-136.7070,-99.9884,810.6577)	(-139.3100,-99.7395,808.5624)	(-141.3268,-97.5563,802.5579)	(-142.7558,-96.1166,802.5570)	(-141.5959,-93.7292,794.6818)	(-24.7173,1.6837,-3.2955)	(-143.8925,-93.0042,800.6286)	(-141.3363,-88.9215,802.8879)	(-136.8040,-86.1674,791.1528)	(-136.9351,-85.1798,782.1719)	(-141.0229,-86.1657,790.9876)	(-141.6053,-85.1795,795.0085)	(-141.3148,-84.9636,793.0252)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-140.3841,-73.4849,777.4769)	(-142.5094,-73.9619,782.3828)	(-142.0008,-74.5355,788.3898)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-139.7992,-70.3308,773.6144)	(-141.7719,-67.9119,777.6357)	(-139.7992,-70.3308,773.6144)	(-140.3887,-69.3056,777.6365)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-140.5357,-69.3958,778.6288)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-139.0039,-72.0924,777.5842)	(-141.4144,-72.7480,784.4752)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-138.0623,-91.7216,789.8895)	(-138.4874,-92.0719,792.8640)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-138.0561,-97.3861,789.6730)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-148.2548,-127.7005,819.1602)	(-147.9711,-128.9467,827.1356)	(-148.2382,-132.3220,839.0139)	(-145.9565,-134.6258,844.0227)	(-141.7060,-134.6931,835.1731)	(-145.2433,-138.3488,838.9006)	(-146.5147,-142.8744,847.6912)	(-147.7876,-145.9254,856.5381)	(-144.0423,-148.1361,851.5927)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-144.7018,-155.5844,867.3059)	(-142.2130,-155.8793,860.3816)	(-143.6935,-157.8646,871.2642)	(-24.7173,1.6837,-3.2955)	(-144.6304,-163.8596,878.0085)	(-146.8746,-166.3740,882.8320)	(-144.3908,-168.9080,887.8398)	(-142.1519,-169.5480,882.8955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-142.4087,-174.6990,884.6913)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-144.6332,-181.2774,901.3780)	(-154.1446,-200.2464,986.4085)	(-24.7173,1.6837,-3.2955)	(-137.5854,-181.8910,896.6231)	(-24.7173,1.6837,-3.2955)	(-154.9203,-201.4567,992.3408)	(-140.8183,-184.5128,909.4156)	(-142.4370,-186.1461,909.2897)	(-155.3063,-203.8498,995.2386)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-143.0711,-190.4489,914.1077)	(-24.7173,1.6837,-3.2955)	(-157.6497,-209.1046,985.9323)	(-24.7173,1.6837,-3.2955)	(-154.5227,-209.7377,989.0350)	(-24.7173,1.6837,-3.2955)	(-156.2815,-213.2914,988.8302)	(-155.2984,-211.0012,994.9653)	(-155.6863,-211.6329,997.9305)	(-24.7173,1.6837,-3.2955)	(-143.7052,-194.7872,918.9244)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-160.3409,-213.1236,979.6641)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-149.1172,-186.4500,886.9835)	(-24.7173,1.6837,-3.2955)	(-149.9999,-185.4053,881.9814)	(-147.7382,-182.7848,877.1627)	(-24.7173,1.6837,-3.2955)	(-24.7173,1.6837,-3.2955)	(-144.9488,-179.3608,868.3895)	(-144.6761,-178.9503,866.4130)	(-142.7694,-174.5436,852.6353)																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
(-24.7173,1.6837,-3.2955)	(-207.8153,-50.6503,859.8350)	(-206.2877,-49.1091,859.9538)	(-209.7701,-49.2245,861.8160)	(-209.7718,-47.6792,861.8751)	(-213.9130,-49.5149,866.6501)	(-212.3732,-47.9613,866.7699)	(-207.7504,-46.4089,867.0104)	(-207.1267,-44.6957,864.0958)	(-207.1267,-44.6957,864.0958)	(-206.7081,-46.1351,862.0541)	(-205.1753,-46.1357,862.1141)	(-203.6426,-46.1363,862.1741)	(-206.6206,-48.0768,868.9938)	(-196.9650,-41.7506,867.6110)	(-191.3910,-36.8691,863.0086)	(-195.9892,-36.8673,862.8286)	(-204.6742,-40.1934,867.3687)	(-196.0048,-39.1487,878.7646)	(-183.8182,-37.2703,872.3034)	(-177.2773,-37.1844,870.5599)	(-174.1586,-34.4364,879.8007)	(-169.8536,-30.1418,892.1516)	(-157.2055,-23.7672,892.8909)	(-142.0586,-15.6626,886.7838)	(-121.6843,-12.2828,873.6902)	(-118.3809,-12.2523,871.8177)	(-118.3757,-16.9149,871.6396)	(-116.8308,-20.0238,871.5812)	(-107.2902,-27.6977,868.6567)	(-96.7743,-35.5736,871.7719)	(-89.0616,-40.2393,871.8954)	(-78.0847,-43.1980,869.2076)	(-68.5442,-61.3529,862.8777)	(-79.2089,-75.1930,861.9305)	(-83.7758,-84.4207,861.3986)	(-75.9529,-99.4559,858.1253)	(-71.1676,-106.6198,854.0327)	(-71.0415,-123.1141,851.4035)	(-73.9415,-127.3790,849.1238)	(-80.0875,-135.2891,850.5834)	(-81.5957,-136.8108,850.4661)	(-80.0841,-138.3337,850.4670)	(-80.0841,-138.3337,850.4670)	(-78.4473,-139.5275,848.4825)	(-76.8158,-142.2294,846.4400)	(-78.3187,-142.2288,846.3812)	(-81.3228,-143.7429,846.2056)	(-82.8273,-142.2270,846.2047)	(-85.9776,-141.0433,848.1295)	(-87.6286,-142.8977,849.9969)	(-89.1385,-142.8971,849.9377)	(-89.1401,-141.3748,849.9960)	(-89.1401,-141.3748,849.9960)	(-88.9920,-139.5233,848.0696)	(-93.5078,-142.5591,847.7766)	(-96.6863,-144.4164,849.5840)	(-98.1979,-142.8935,849.5831)	(-96.3549,-140.7064,845.7329)	(-105.3705,-142.2181,845.3220)	(-109.8791,-142.2163,845.1454)	(-111.5828,-144.0707,847.0107)	(-111.5828,-144.0707,847.0107)	(-111.5812,-145.5895,846.9527)	(-114.5922,-147.1071,846.7767)	(-119.3315,-147.4521,848.5808)	(-123.0308,-150.0243,854.3465)	(-115.4336,-145.4285,854.8199)	(-115.4336,-145.4285,854.8199)	(-115.4319,-146.9615,854.7614)	(-117.4849,-147.8191,859.6556)	(-112.6948,-147.4776,857.8533)	(-114.2205,-147.4770,857.7935)	(-117.2685,-150.5523,857.5565)	(-122.2910,-152.7965,861.2799)	(-124.3914,-153.6807,866.1713)	(-115.7428,-150.5529,857.6162)	(-116.9507,-148.4938,854.6432)	(-122.0691,-150.9008,859.3581)	(-123.6001,-149.3584,859.3572)	(-121.8507,-145.9357,857.5536)	(-119.9983,-142.3608,854.7585)	(-115.0196,-140.1714,851.0313)	(-114.5989,-141.0319,847.0089)	(-115.8923,-140.6987,844.9680)	(-119.1181,-141.0302,846.8319)	(-115.8956,-137.6682,845.0837)	(-109.1943,-130.5196,838.6093)	(-109.8748,-129.2733,830.6183)	(-111.3530,-127.7840,830.6174)	(-107.8045,-125.3834,824.8392)	(-107.4065,-124.7747,820.8721)	(-108.6630,-124.4698,818.8315)	(-108.0570,-122.0999,812.9370)	(-107.8561,-120.3458,811.0090)	(-106.2156,-120.0491,809.0816)	(-106.2172,-118.5994,809.1370)	(-104.1975,-113.4014,803.4060)	(-107.0523,-113.4002,803.2943)	(-106.6503,-109.9699,799.4352)	(-105.2315,-108.5384,799.5456)	(-103.2293,-103.4573,793.8094)	(-103.0337,-103.1954,791.8241)	(-104.3405,-103.0639,790.7764)	(-102.7420,-101.3900,788.9001)	(-102.3539,-98.0623,785.0366)	(-104.9394,-97.8100,782.9420)	(-107.5077,-100.3545,780.7410)	(-108.8947,-100.3539,780.6868)	(-105.9177,-97.3070,778.9169)	(-107.3028,-95.9115,778.9161)	(-109.5282,-95.2912,773.8452)	(-112.0539,-95.0424,771.7527)	(-111.7215,-91.9165,768.8809)	(-112.8603,-91.6754,766.8425)	(-112.6346,-90.0646,764.9099)	(-113.9950,-88.6940,764.9091)	(-111.0565,-85.7285,763.1346)	(-107.8071,-82.4480,758.3800)	(-109.1537,-82.4475,758.3273)	(-110.3885,-82.3372,757.2816)	(-110.3899,-80.9813,757.3334)	(-110.1663,-80.7655,755.3474)	(-108.6032,-81.8990,753.3623)	(-109.7204,-78.9885,751.4269)	(-108.2774,-77.5393,750.5374)	(-108.0602,-74.6506,748.6534)	(-106.5130,-75.7859,746.6676)	(-106.4061,-74.3486,745.7252)	(-107.7328,-71.6787,745.7755)	(-108.8329,-71.4836,743.7368)	(-110.1518,-72.8142,743.6342)	(-107.2939,-69.9619,741.8523)	(-107.1852,-68.5405,740.9095)	(-109.8138,-69.8653,740.7558)	(-111.1288,-69.8648,740.7043)	(-109.8153,-68.5395,740.8065)	(-106.9665,-67.0307,738.9728)	(-109.2501,-65.4367,735.9398)	(-109.2501,-65.4367,735.9398)	(-110.3270,-63.9423,733.9518)	(-109.0229,-65.2563,733.9526)	(-107.7216,-63.9434,734.0538)	(-105.0092,-62.5443,733.2122)	(-107.3860,-63.6780,731.0727)	(-107.6097,-63.8549,733.0601)	(-105.0078,-63.8559,733.1620)	(-103.4950,-62.3714,731.2751)	(-107.3860,-63.6780,731.0727)	(-107.7201,-65.2568,734.0037)	(-105.1161,-63.9444,734.1558)	(-103.7039,-66.4798,733.1127)	(-106.4160,-66.5708,734.0045)	(-109.3608,-68.1645,736.8326)	(-106.9636,-69.6753,738.8718)	(-105.8673,-71.1927,740.8596)	(-107.5082,-75.4775,743.6359)	(-109.0493,-78.3516,745.4686)	(-110.4852,-79.7937,746.3586)	(-105.1801,-82.4687,746.4641)	(-108.2715,-82.9135,750.3320)	(-109.7115,-87.0603,751.1184)	(-108.5973,-87.2944,753.1561)	(-108.8160,-88.8803,755.0898)	(-110.4913,-90.5931,757.9632)	(-110.4883,-93.3085,757.8594)	(-112.0592,-96.2782,759.6873)	(-112.6225,-101.0254,764.4910)	(-114.4397,-104.3100,768.3002)	(-114.7811,-108.8661,771.1171)	(-115.5837,-114.0416,777.8981)	(-115.8113,-117.1321,779.7739)	(-117.8960,-122.2611,785.5050)	(-118.3627,-124.3000,789.4147)	(-115.8943,-124.7736,792.4978)	(-113.7316,-128.5837,798.4457)	(-112.5263,-130.3419,800.4286)	(-115.5944,-133.5446,802.1889)	(-116.2619,-137.4421,808.0226)	(-115.2624,-139.5790,811.9860)	(-115.4809,-141.3826,813.9114)	(-113.0068,-145.0123,817.8754)	(-113.4327,-145.7202,821.8376)	(-113.8555,-149.3912,825.6866)	(-114.0685,-149.7522,827.6675)	(-114.4928,-151.9664,831.5721)	(-114.9188,-152.6955,835.5336)	(-115.5545,-156.8089,841.3603)	(-114.3694,-158.8822,844.3319)	(-116.2966,-161.1542,848.1755)	(-115.2039,-163.4416,852.1368)	(-112.1684,-164.9722,852.1971)	(-114.1985,-167.4743,857.0293)	(-115.9319,-169.4048,858.8906)	(-114.8112,-173.2889,862.7918)	(-115.1218,-172.3346,865.8207)	(-115.1218,-172.3346,865.8207)	(-113.9800,-177.8118,869.6619)	(-114.4860,-178.8293,874.6106)	(-109.3362,-176.2524,869.9034)	(-109.3344,-177.8137,869.8438)	(-113.1259,-180.8106,876.5911)	(-113.1276,-179.2370,876.6512)	(-111.5651,-180.8112,876.6522)	(-111.3697,-180.4007,874.6725)	(-115.3934,-183.8330,883.3971)	(-114.0174,-185.8373,885.3773)	(-110.6741,-183.8349,883.5819)	(-112.2437,-187.0064,883.3990)	(-119.2673,-190.0764,890.0170)	(-119.7891,-192.7455,894.9019)	(-116.2989,-190.5024,892.1199)	(-116.2972,-192.1044,892.0587)	(-118.1931,-194.3534,894.9029)	(-118.7079,-195.4329,899.8489)	(-117.1067,-193.8174,899.9734)	(-117.1085,-192.2013,900.0352)	(-115.5055,-192.2019,900.0980)	(-114.7100,-190.5030,892.1821)	(-116.2972,-192.1044,892.0587)	(-119.4714,-195.3071,891.8118)	(-121.3779,-197.5667,894.6552)	(-121.0603,-195.3065,891.7496)	(-122.4328,-194.8705,889.7095)	(-122.6475,-196.9078,891.6262)	(-120.1022,-193.3475,882.8486)	(-123.2467,-194.9322,882.6649)	(-121.6736,-194.9329,882.7264)	(-120.1022,-193.3475,882.8486)	(-119.1475,-188.2482,874.0676)	(-120.7032,-189.8177,873.9467)	(-120.1621,-188.7382,869.0016)	(-121.7106,-188.7376,868.9410)	(-121.4924,-186.7481,867.0227)	(-118.4023,-186.7493,867.1437)	(-116.3338,-185.6793,862.2581)	(-117.6588,-183.7050,860.2787)	(-117.4459,-183.2803,858.3004)	(-120.2861,-181.3162,856.2613)	(-119.9545,-182.2173,853.2353)	(-119.5146,-181.3679,849.2791)	(-119.2963,-179.4209,847.3591)	(-118.5281,-176.4368,840.4929)	(-116.8141,-176.0198,838.5729)	(-113.4070,-175.1857,834.7323)	(-114.6828,-173.2717,832.7526)	(-114.4699,-172.8576,830.7737)	(-115.5187,-170.5437,826.8152)																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
