(44.2032,85.0556,497.8504)	(-4.1634,48.0841,516.6726)	(23.7035,56.2633,517.6382)	(57.7358,64.8340,528.6035)	(83.4553,67.4741,542.5303)	(35.8547,114.6129,501.1422)
(44.3463,84.2268,496.8514)	(-3.2618,46.3676,516.6580)	(22.8994,54.4663,517.6338)	(57.7435,63.9151,528.6044)	(84.6004,65.7051,543.5008)	(36.7235,113.7451,501.1370)
(44.7795,87.3318,496.8553)	(-3.1940,49.1580,517.6893)	(23.8828,58.2747,519.6534)	(58.8106,66.7943,529.6213)	(84.9890,68.7908,544.5302)	(37.5778,117.2262,501.1585)
(46.7796,89.9346,497.8901)	(-1.4439,53.4930,517.7084)	(25.7730,61.1083,520.6819)	(59.8736,68.7668,529.6559)	(85.5228,71.1244,542.5768)	(40.1818,118.9741,501.1800)
(49.0875,83.3871,495.8111)	(2.3173,50.1718,520.6591)	(29.1921,56.4783,519.6418)	(64.4958,63.1674,529.5795)	(89.2045,66.0803,538.5386)	(42.9351,113.9780,502.1116)
(60.8218,71.1729,498.6623)	(11.3927,35.6623,520.4758)	(39.5015,42.1311,520.4669)	(73.9307,49.5176,531.4067)	(97.6169,49.5072,542.3309)	(55.1617,100.9347,501.9824)
(65.1292,78.7126,498.6983)	(16.7884,44.7876,520.5665)	(42.2020,49.4751,521.5187)	(78.5307,55.9994,531.4752)	(103.2642,57.1543,543.3524)	(60.3607,109.0152,502.0000)
(69.1537,80.6107,498.7343)	(19.6609,47.6751,522.5784)	(46.0778,53.2053,522.5353)	(82.4065,58.8945,532.4618)	(106.3116,58.2146,543.3571)	(63.6642,109.6818,501.0193)
(73.5211,75.2747,498.6662)	(24.2993,42.3141,522.5362)	(51.5504,49.6728,523.4858)	(86.3271,54.3661,533.3906)	(111.2911,54.6337,544.3207)	(70.1398,104.6661,502.9324)
(81.8055,71.0911,499.5829)	(30.7862,37.7886,523.4571)	(58.0739,44.3025,524.4033)	(94.6744,49.7491,533.3302)	(118.6072,47.0729,543.2568)	(77.1327,98.7641,502.8703)
(90.2533,67.7751,498.5360)	(38.9827,37.0172,524.3988)	(67.1809,43.4213,524.3696)	(103.9349,48.8476,533.2807)	(127.7709,46.8532,542.1912)	(87.3794,98.4095,501.8188)
(96.1749,67.6585,499.5044)	(44.5719,36.9786,524.3939)	(72.8365,41.6911,525.3422)	(109.7450,47.0901,533.2798)	(0.0000,0.0000,0.0000)	(92.6027,96.1820,502.7749)
(91.8270,64.5378,500.4902)	(41.0530,37.0352,525.4122)	(69.1954,40.8410,525.3558)	(105.7999,45.1424,533.2491)	(132.4032,44.2516,545.1451)	(89.1254,95.1066,501.7964)
(96.1919,62.3313,498.4693)	(46.4039,35.2181,525.3707)	(72.8442,38.9448,525.3048)	(109.5144,41.4425,533.2037)	(135.9171,40.4765,544.0790)	(94.3560,91.6313,501.7546)
(100.6617,58.8690,499.3958)	(50.0653,30.6547,525.3129)	(76.5081,34.3867,524.2673)	(112.3003,35.8952,532.1477)	(140.0018,34.7993,545.0201)	(97.8528,88.8469,501.6874)
(100.6617,58.9830,499.4027)	(49.1531,31.6171,526.3138)	(76.5056,34.3325,524.2619)	(114.1524,36.8228,533.1497)	(140.0098,34.8571,545.0322)	(98.7234,88.8493,501.6852)
(99.4264,59.9672,499.4130)	(50.2023,33.4609,526.3464)	(76.6954,36.2793,526.2632)	(113.4846,37.8125,534.1462)	(139.3495,36.8774,546.0651)	(98.9667,89.8936,501.7223)
(100.5544,56.5900,501.3825)	(49.5741,30.8060,528.3076)	(75.7968,33.5854,527.2437)	(111.8968,34.1502,535.1206)	(140.6209,34.0698,547.0679)	(99.2247,85.6885,503.6622)
(100.3365,46.0380,500.2804)	(50.5223,19.7920,528.1977)	(78.9481,23.5427,528.1447)	(113.7818,23.9111,535.0342)	(139.1052,21.6525,544.9531)	(99.4950,77.9572,504.5715)
(101.1045,39.2165,502.2200)	(50.5479,11.5272,528.1342)	(78.0563,16.1888,528.0797)	(114.0557,17.3910,534.9634)	(140.6687,13.9898,545.8722)	(100.3879,69.3107,505.4987)
(101.1045,39.2881,502.2140)	(50.6824,11.5402,528.1460)	(78.9763,16.1914,528.0765)	(114.0609,17.4174,535.9595)	(141.3129,16.7984,545.8778)	(100.0137,69.3131,505.5143)
(99.9707,31.7467,506.1563)	(0.0000,0.0000,0.0000)	(76.2369,8.8324,528.0171)	(112.8860,9.9425,534.8903)	(138.1900,6.3495,544.7961)	(98.2651,60.9840,507.4438)
(98.2698,23.5672,503.0841)	(47.1746,0.4665,529.0288)	(74.7948,2.3959,528.9506)	(110.6289,3.2248,536.8348)	(0.0000,0.0000,0.0000)	(98.5321,53.6832,507.3566)
(94.4042,16.5874,505.0377)	(43.3936,-8.7174,527.9636)	(71.8757,-6.8209,528.8856)	(107.1598,-5.0241,536.7665)	(135.5231,-7.0893,550.6330)	(92.8558,45.8151,508.3056)
(89.6127,14.8161,504.0542)	(37.9969,-11.5174,528.9343)	(65.4471,-8.6830,527.8859)	(103.1989,-8.7627,537.7359)	(0.0000,0.0000,0.0000)	(89.3181,45.0004,509.3231)
(87.6103,21.8467,505.1123)	(36.2595,-6.0362,531.0174)	(63.5935,-2.2436,527.9440)	(100.6089,-1.2974,537.8376)	(126.0593,-3.2269,548.7100)	(85.9747,53.0611,510.3863)
(83.6272,29.0417,507.1901)	(32.5486,2.2757,531.1169)	(59.2931,4.1968,531.0201)	(97.0773,6.1877,538.9202)	(123.0294,4.4028,551.8045)	(81.3163,59.4914,509.4951)
(78.7470,29.9101,508.2135)	(27.9357,3.1816,531.1438)	(54.0447,6.0347,532.0690)	(90.9409,8.0774,540.9713)	(0.0000,0.0000,0.0000)	(76.4046,60.2461,511.4946)
(67.2519,28.9918,509.2562)	(15.3180,1.2825,535.1450)	(42.9373,4.1491,532.0836)	(78.5337,7.0801,539.9780)	(103.1550,4.3548,548.9001)	(64.3253,57.7651,512.5359)
(62.9818,23.0005,515.1987)	(12.4756,-4.3337,534.1049)	(39.2486,-1.4252,533.0502)	(74.0433,1.4197,540.9471)	(99.0652,0.4901,551.8605)	(59.3175,52.5716,515.5024)
(59.1090,10.4289,513.0857)	(7.9842,-15.5326,536.0217)	(35.0963,-12.6877,536.9529)	(68.3508,-10.0528,545.8722)	(96.2440,-12.3335,560.7238)	(56.8281,40.0868,517.3690)
(57.1841,4.1639,513.0301)	(5.2190,-22.9515,534.9633)	(33.2486,-19.2347,536.9022)	(68.3641,-16.6973,545.7919)	(93.8850,-19.1694,558.6870)	(55.2067,33.8545,518.3046)
(58.2549,-2.9694,512.9464)	(6.1111,-30.4000,534.8943)	(31.3070,-26.6580,535.8296)	(66.4960,-25.2672,545.7061)	(91.5560,-25.9264,556.6321)	(55.3861,24.9945,518.2431)
(56.9120,-11.8974,510.8809)	(4.2858,-38.7822,534.7991)	(32.1557,-36.8441,534.7430)	(67.3000,-35.6644,544.6205)	(93.5183,-38.4657,556.5071)	(55.4137,16.7321,517.1609)
(58.5582,-23.3460,508.7714)	(7.9052,-50.6764,532.6837)	(33.8267,-47.8205,532.6343)	(68.8894,-47.8294,542.5142)	(95.2735,-50.9121,555.3714)	(57.9693,8.6858,517.0903)
(59.1423,-34.8057,506.6732)	(7.8752,-63.5374,531.5546)	(34.6776,-60.6843,531.5074)	(69.6880,-59.9013,540.4045)	(96.1541,-63.8753,550.2806)	(58.7539,-6.6049,515.9097)
(60.2196,-43.4809,506.5677)	(7.7254,-72.3655,527.4924)	(36.2049,-70.4413,528.4073)	(70.8885,-68.7991,537.2933)	(97.8676,-73.4732,549.1648)	(59.5074,-13.7539,514.8432)
(61.4791,-46.9092,504.5376)	(8.5341,-76.6661,526.4659)	(35.1881,-73.9805,526.3739)	(70.5443,-73.3250,534.2736)	(95.8220,-76.0672,544.1427)	(59.1936,-18.1524,512.7894)
(63.7705,-54.7812,497.4902)	(11.0920,-83.5002,523.3787)	(37.2478,-80.3702,521.3167)	(74.4773,-80.1662,531.1732)	(98.9743,-83.6978,537.0422)	(60.8698,-25.7776,505.7405)
(79.8351,-69.0334,494.2920)	(29.4175,-99.1887,515.1650)	(56.7409,-96.7309,512.0948)	(93.9801,-96.0417,522.9580)	(0.0000,0.0000,0.0000)	(80.9727,-40.6898,505.5156)
(81.7871,-71.6108,494.2295)	(29.4275,-101.4738,513.1380)	(57.6348,-99.4069,512.0666)	(93.0912,-99.2796,518.9373)	(117.1918,-101.1822,527.7935)	(79.4906,-42.0884,500.5181)
(79.0107,-71.7165,489.2709)	(27.6344,-101.6821,513.1486)	(56.0037,-99.4169,512.0789)	(91.7192,-100.0005,519.9285)	(115.0919,-102.2468,526.8231)	(78.8682,-43.5723,499.4930)
(82.4167,-77.3357,487.1647)	(30.9187,-105.9442,512.1142)	(57.6472,-103.8661,511.0188)	(93.7821,-104.3202,517.8712)	(121.5238,-110.4251,526.7523)	(81.9211,-47.7981,497.4405)
(85.2134,-84.7954,487.0913)	(34.1612,-113.9627,509.0172)	(61.6198,-111.2224,508.9418)	(98.7339,-113.5835,515.7874)	(124.9382,-118.7534,525.6447)	(85.1861,-57.3157,497.3451)
(84.5790,-84.4980,489.1003)	(33.2751,-114.8504,509.0089)	(60.5715,-112.7727,507.9308)	(97.6041,-113.3732,514.7849)	(121.6349,-118.0746,523.6604)	(84.5413,-57.3279,497.3887)
(85.4210,-81.9225,489.1432)	(33.5953,-111.0818,512.0137)	(60.7263,-108.5619,508.9698)	(96.7000,-109.9919,514.8187)	(124.9305,-116.2472,525.6587)	(85.6200,-53.0993,498.3912)
(87.1168,-79.2028,489.1386)	(35.3756,-108.3982,512.0577)	(63.3798,-106.1000,509.9769)	(99.3872,-107.4958,515.8558)	(126.1184,-113.2375,526.6751)	(87.1229,-50.3838,497.4469)
(85.0073,-76.2796,489.1964)	(35.3731,-107.5054,512.0674)	(62.6642,-105.6418,510.9889)	(99.8571,-107.5059,516.8499)	(0.0000,0.0000,0.0000)	(86.7021,-50.6036,499.4384)
(83.0847,-75.0547,494.1750)	(32.6940,-104.8344,512.1049)	(59.4299,-102.9708,512.0154)	(96.0380,-104.3126,518.8730)	(0.0000,0.0000,0.0000)	(82.9916,-46.5534,502.4679)
(73.5918,-65.6040,494.3137)	(22.5979,-94.5714,519.2323)	(49.2747,-90.6918,517.1589)	(85.7836,-93.5000,523.0557)	(112.4257,-98.2374,530.8651)	(73.3408,-35.2017,502.6132)
(68.7774,-56.3805,496.4324)	(17.3924,-85.1323,522.3412)	(46.1894,-83.8118,520.2352)	(82.0075,-85.8047,527.1162)	(108.0904,-89.2839,535.9795)	(67.7549,-26.6409,505.7040)
(63.9381,-53.2707,499.4810)	(12.9743,-81.8328,524.3824)	(40.0948,-79.6121,522.3138)	(75.9546,-80.9332,529.1624)	(101.7863,-85.8840,537.0349)	(62.9779,-23.2865,508.7311)
(55.7371,-48.2808,501.5804)	(4.0024,-76.8303,527.4552)	(31.1064,-74.4769,524.3752)	(67.8332,-77.2559,531.2391)	(94.7317,-81.0662,539.1212)	(56.0481,-19.8054,509.8098)
(46.4137,-42.2820,502.6331)	(-4.2257,-71.4811,527.5197)	(23.9872,-70.9758,525.4480)	(59.0537,-71.2150,533.3131)	(83.8575,-75.2331,541.1849)	(47.4553,-15.4650,511.8806)
(41.5551,-47.0702,506.6183)	(-9.7608,-75.0313,527.5333)	(15.9180,-72.9716,525.4570)	(50.8497,-74.0318,534.2933)	(76.8902,-78.1051,544.1904)	(39.7036,-17.3249,513.8909)
(30.3232,-48.9649,507.6431)	(-19.8391,-77.9723,527.5305)	(7.6159,-75.8959,527.4557)	(41.5650,-76.0756,534.3536)	(67.2608,-80.3227,543.2406)	(29.1006,-21.0103,514.8981)
(19.7101,-49.1023,508.6642)	(-32.7153,-79.0816,529.5677)	(-5.1816,-75.9373,527.5056)	(29.6807,-76.3947,537.3535)	(54.3020,-79.4126,545.2462)	(16.6504,-20.1946,515.9377)
(12.5542,-45.5737,508.7022)	(-39.1390,-77.1035,528.6141)	(-12.5078,-74.2664,528.5446)	(21.4416,-72.8194,537.4242)	(48.0612,-76.4929,548.3240)	(10.3669,-16.6251,515.9993)
(10.7789,-43.8119,508.7477)	(-40.9516,-75.1193,528.6268)	(-15.2094,-71.6558,529.5668)	(20.6673,-71.2181,539.4386)	(45.6892,-75.1398,551.3063)	(8.5663,-13.9590,516.0561)
(11.7379,-43.9863,508.7560)	(-40.0342,-75.1167,527.6445)	(-14.3046,-71.6454,528.5682)	(21.5218,-71.0807,538.4434)	(0.0000,0.0000,0.0000)	(10.4974,-15.7927,518.0129)
(11.5952,-46.4621,508.7175)	(-40.0291,-76.9545,527.6186)	(-14.3189,-73.3457,527.5587)	(20.5026,-72.8194,537.4210)	(45.0648,-76.0712,547.3055)	(9.4703,-16.6276,516.0078)
(9.9061,-46.3721,507.7270)	(-41.8313,-76.8081,526.6339)	(-15.2702,-73.2090,527.5641)	(19.4868,-71.8787,537.4265)	(44.2381,-76.6452,548.3159)	(7.6772,-16.6276,516.0002)
(10.7814,-41.7788,506.7581)	(-41.8390,-73.2840,527.6517)	(-14.3436,-69.6632,527.5868)	(21.3537,-69.8750,537.4561)	(0.0000,0.0000,0.0000)	(10.3544,-12.1272,516.0153)
(24.6900,-37.3356,505.7766)	(-29.0379,-67.6002,526.6788)	(-2.4551,-63.9889,526.5995)	(34.4188,-64.2152,537.4778)	(60.0868,-68.3289,551.3599)	(22.8093,-7.5755,514.0411)
(29.9580,-32.0242,504.7841)	(-20.8172,-61.9503,525.7030)	(5.7386,-60.1648,526.6163)	(40.7157,-59.5101,536.4623)	(67.9234,-63.4694,552.3274)	(28.7383,-2.1640,513.0420)
(33.1138,-24.9107,502.8324)	(-18.9991,-53.8143,525.7374)	(10.2887,-52.8145,525.6781)	(45.3434,-52.7345,535.5306)	(69.7706,-57.0001,547.4256)	(33.0613,3.2108,510.1334)
(39.3661,-28.2891,502.7827)	(-12.6277,-56.3187,524.6960)	(15.5629,-54.3046,522.6240)	(52.3658,-55.1890,532.5005)	(0.0000,0.0000,0.0000)	(39.0342,1.4540,509.0623)
(44.2114,-30.7678,500.7541)	(-7.1828,-59.8405,523.6588)	(19.2097,-56.9078,522.5818)	(55.9291,-56.9131,531.4480)	(82.3168,-60.3262,543.3594)	(43.3301,-2.0564,507.0118)
(45.8143,-31.5679,499.7534)	(-5.3962,-59.7153,522.6699)	(20.9461,-57.7041,521.5715)	(57.4709,-56.6952,529.4598)	(81.5343,-58.3051,539.3188)	(44.8165,-2.0460,506.0093)
(48.1169,-27.0877,497.7954)	(-2.6434,-56.0642,522.6667)	(25.3888,-54.9658,521.5962)	(60.0684,-54.0149,528.4723)	(86.4223,-57.2404,540.3450)	(0.0000,0.0000,0.0000)
(54.7820,-18.5809,501.8398)	(4.6173,-47.0397,523.7570)	(31.4942,-44.7703,519.6672)	(65.9555,-44.3097,525.5249)	(93.7527,-47.0091,535.4362)	(0.0000,0.0000,0.0000)
(59.8376,-12.3156,497.8733)	(9.0974,-40.5571,522.7787)	(37.1288,-37.6790,520.7108)	(74.7152,-37.1892,527.6223)	(100.0095,-40.1572,538.4703)	(56.5953,16.4097,503.1502)
(60.7125,-12.2581,495.8780)	(10.9047,-41.3769,521.7680)	(38.8262,-39.3965,520.6920)	(75.4476,-38.0267,527.5742)	(100.4885,-39.6052,536.4789)	(59.0436,15.5367,502.1578)
(65.0171,-12.2747,496.8665)	(15.4456,-39.5471,521.7586)	(44.1256,-37.4946,519.6945)	(79.8340,-35.2597,526.5597)	(107.2563,-38.8027,537.4219)	(0.0000,0.0000,0.0000)
(68.2941,-15.6418,494.8026)	(19.9166,-43.1760,520.7153)	(46.7139,-41.0194,518.6407)	(84.0143,-41.4296,524.5006)	(110.2583,-43.2253,534.3996)	(67.2200,10.3043,500.0814)
(73.9231,-19.8982,493.7625)	(25.2704,-48.5073,520.6570)	(51.9819,-45.4318,517.5779)	(88.3726,-45.7955,522.4515)	(116.7675,-48.9923,533.3384)	(73.5049,8.5429,500.0225)
(75.6341,-18.1256,492.7678)	(27.9886,-46.6862,520.6700)	(53.9281,-43.7139,517.5748)	(92.0093,-43.9648,522.4559)	(116.6371,-45.2393,529.3391)	(74.8340,11.9937,498.0694)
(75.1752,-13.8720,493.8194)	(27.2639,-42.2394,521.6890)	(54.8173,-39.2001,518.6265)	(92.0016,-39.4977,523.5089)	(119.2792,-42.2636,533.3898)	(74.3568,15.5100,500.0625)
(75.8180,-12.1785,494.8112)	(28.9711,-39.5982,521.7146)	(55.8635,-37.3783,518.6559)	(93.8149,-36.7566,523.5282)	(119.9310,-39.6190,532.4144)	(75.2256,17.2530,500.0728)
(75.8156,-10.4302,494.8171)	(29.0737,-39.5931,522.7274)	(56.7645,-36.5514,518.6680)	(93.8098,-34.9327,523.5453)	(119.6577,-38.1488,531.4421)	(75.0117,18.9620,499.1393)
(76.0114,-7.8706,494.8567)	(29.0737,-37.7726,522.7531)	(55.8585,-33.8389,519.6847)	(93.8073,-32.2643,524.5665)	(120.8415,-34.7959,532.4579)	(74.3374,21.5970,500.1278)
(78.7904,-4.4323,495.9185)	(32.0077,-33.4250,524.7642)	(58.5614,-30.2137,519.7092)	(95.3838,-28.4808,522.5854)	(121.3061,-30.8627,527.4938)	(78.0075,25.1339,501.1378)
(81.5846,-0.9645,494.9175)	(35.6437,-30.6015,524.7975)	(62.4987,-27.6039,520.7126)	(99.4780,-25.8556,524.5841)	(126.3875,-28.1333,532.4932)	(80.6118,27.7573,501.1585)
(80.2747,0.7425,497.9123)	(33.2304,-27.9195,526.8246)	(61.7516,-24.9373,522.7509)	(98.8001,-23.1723,525.6244)	(126.9402,-26.4401,534.5021)	(79.2808,29.6036,502.2226)
(81.1248,4.2116,498.9575)	(34.1350,-24.3621,527.8614)	(61.1489,-20.4788,524.7949)	(98.3359,-19.5865,527.6703)	(127.7758,-22.7554,537.5297)	(80.1353,34.0370,503.2596)
(79.8021,5.9547,500.9867)	(33.5407,-21.7540,530.9023)	(61.6306,-17.8573,526.8297)	(98.1006,-16.9082,529.6971)	(126.7313,-20.0808,539.5630)	(79.0007,35.9205,506.2490)
(77.7991,5.9606,503.0028)	(30.9762,-21.8557,532.8963)	(58.1302,-18.8282,528.8210)	(94.8579,-16.1179,532.7044)	(123.2492,-19.3097,541.5734)	(75.8764,35.1553,508.2641)
(72.7395,4.1982,505.9676)	(25.7978,-22.8886,534.8870)	(54.9016,-20.8151,531.8138)	(90.6684,-18.9914,534.6888)	(118.8152,-21.2226,542.6094)	(70.9694,33.4338,509.2772)
(68.2227,-0.2244,506.9604)	(22.9336,-28.6091,536.8325)	(48.7160,-24.6357,532.7886)	(86.4417,-23.7575,536.6755)	(113.9256,-25.2367,545.5718)	(67.6124,29.0928,512.2194)
(65.9228,-2.8746,505.9432)	(21.2415,-32.4186,537.8228)	(47.0046,-28.4226,534.7693)	(83.8623,-27.5606,537.6467)	(111.0930,-29.2371,545.5460)	(65.3112,24.7221,513.2034)
(66.9996,-10.8537,507.8624)	(20.3380,-38.9752,537.7493)	(48.7497,-36.7223,533.6863)	(85.7500,-35.9819,537.5634)	(112.0575,-37.8797,545.4503)	(65.3311,16.6889,513.1240)
(70.0286,-11.7155,507.8292)	(22.2075,-39.9062,536.7175)	(51.3958,-37.5674,532.6691)	(87.6142,-35.0430,536.5537)	(116.1088,-37.6513,546.4356)	(68.7195,16.6728,511.1331)
(71.7975,-11.6836,506.8366)	(24.0743,-39.9062,535.7241)	(53.2401,-37.5621,532.6627)	(89.0627,-34.9588,535.5477)	(117.4887,-37.5717,544.4443)	(69.6091,15.8137,511.1155)
(70.9131,-11.6617,505.8497)	(23.1344,-38.9673,535.7098)	(52.1725,-37.4884,531.6671)	(88.1314,-35.7558,534.5522)	(117.4887,-37.4230,544.4289)	(69.4253,17.5105,510.1211)
(68.0775,-11.6422,505.8301)	(22.0335,-40.5946,534.7316)	(49.1293,-38.2658,529.6735)	(86.9919,-36.6842,533.5848)	(113.8879,-37.4257,541.4733)	(0.0000,0.0000,0.0000)
(66.2778,-10.7430,503.8614)	(21.0041,-38.8212,533.7849)	(48.3406,-36.4957,530.6897)	(85.8584,-34.7616,533.5816)	(113.1918,-37.1444,542.4573)	(64.6233,17.4930,509.1367)
(67.1519,-9.8744,503.8657)	(20.9241,-39.5061,532.7479)	(47.9314,-35.4335,527.6899)	(85.6492,-34.6880,532.5765)	(114.3956,-37.0700,543.4169)	(64.6282,17.4775,508.1506)
(66.0974,-10.7129,502.8622)	(19.9231,-39.5087,532.7410)	(47.9289,-35.3605,527.6867)	(85.6492,-35.6156,532.5646)	(112.9436,-37.0700,541.4798)	(64.4581,17.4421,507.1374)
(65.4087,-10.7080,502.8480)	(19.9180,-39.4287,531.7576)	(47.0115,-36.2794,527.6813)	(84.5234,-35.5454,531.5724)	(113.1865,-37.0700,542.4573)	(63.2164,17.4092,506.1520)
(63.3150,-13.2761,501.8497)	(18.0659,-43.1373,530.7367)	(45.1819,-39.0413,527.6627)	(82.6825,-38.3282,531.5527)	(109.8705,-40.8413,540.4138)	(62.5235,14.7619,506.1559)
(61.2184,-13.3139,501.8618)	(16.9126,-43.0555,530.7148)	(44.2620,-39.9602,526.6855)	(80.8236,-37.4024,531.5615)	(107.5063,-39.7460,538.4652)	(59.8807,15.6419,507.1391)
(60.5110,-11.5933,502.8661)	(14.2938,-41.2125,530.7440)	(42.3004,-38.0494,526.6960)	(78.9698,-35.5559,531.5884)	(107.2832,-36.9398,541.4574)	(57.0716,17.3664,506.1620)
(60.6936,-10.6926,501.8855)	(15.2181,-40.3676,530.7778)	(43.2109,-36.2125,526.7100)	(79.7005,-33.6323,530.6071)	(107.9775,-35.1977,540.4733)	(57.9484,19.1303,506.1733)
(62.2612,-10.6625,500.8803)	(17.9161,-41.2021,529.7604)	(45.8241,-37.0455,525.6921)	(82.4605,-33.6245,529.6106)	(110.5473,-34.1791,539.4948)	(57.7854,18.2249,505.1757)
(61.3924,-11.5076,499.8880)	(16.9049,-41.9583,528.7419)	(44.7807,-37.8854,524.6888)	(81.1412,-33.5015,528.5914)	(107.9394,-34.1099,536.4969)	(56.7516,17.3106,503.1731)
(62.2562,-11.3605,494.9001)	(19.2551,-43.4396,524.7258)	(46.2036,-38.5543,521.6774)	(82.3702,-33.2833,524.5967)	(106.4553,-32.6379,530.5026)	(56.9731,15.5343,500.1566)
(63.9909,-12.1215,492.8546)	(21.0001,-45.1696,523.7034)	(47.7421,-39.2944,519.6650)	(84.7004,-34.9533,523.5588)	(112.2502,-34.6779,531.4851)	(0.0000,0.0000,0.0000)
(64.6730,-13.7972,491.8255)	(21.6545,-47.6108,520.6974)	(48.3692,-40.9292,516.6361)	(85.1932,-35.7240,520.5958)	(112.9134,-35.5320,530.4661)	(0.0000,0.0000,0.0000)
(62.4251,-14.6155,489.8492)	(19.7587,-47.5210,519.6516)	(46.3046,-41.6622,515.6360)	(83.8797,-36.4800,519.5506)	(111.7416,-36.4648,529.4621)	(0.0000,0.0000,0.0000)
(58.8469,-15.4708,488.8510)	(17.6370,-50.7262,515.6849)	(42.5855,-43.3756,513.6342)	(80.0642,-39.1238,518.5569)	(106.6486,-38.2500,527.4607)	(0.0000,0.0000,0.0000)
(55.9627,-17.9644,487.8456)	(14.0508,-52.5324,515.6583)	(39.6657,-45.0895,512.6257)	(76.0733,-40.7682,516.5491)	(103.6560,-40.6280,526.4578)	(0.0000,0.0000,0.0000)
(51.7345,-22.2187,487.8066)	(7.9104,-56.1399,515.6423)	(36.0977,-49.4675,512.6099)	(70.5144,-42.4970,515.5292)	(99.2902,-42.2970,523.4323)	(0.0000,0.0000,0.0000)
(49.7329,-22.1171,485.8173)	(6.8958,-56.1474,514.6329)	(34.2052,-50.2611,511.6090)	(69.6153,-43.3951,514.5294)	(97.4719,-43.3872,523.4237)	(0.0000,0.0000,0.0000)
(48.7350,-20.3861,484.8292)	(5.1001,-55.2519,515.6325)	(33.2050,-49.2700,510.6217)	(68.7188,-42.4996,515.5270)	(95.1901,-42.5566,521.4248)	(0.0000,0.0000,0.0000)
(46.8995,-22.0698,484.8262)	(5.0976,-56.0326,514.6453)	(31.4293,-49.2750,510.6279)	(67.6433,-43.3049,513.5852)	(94.2806,-42.8754,520.4730)	(0.0000,0.0000,0.0000)
(45.0779,-21.9775,483.8268)	(3.1447,-55.8079,512.6434)	(29.4413,-49.1800,508.6222)	(65.6782,-44.1169,512.5468)	(92.9197,-43.4859,523.4278)	(37.2355,5.7788,488.1166)
