71.122215	21.923229	617.062500	0.354338	1.188453	-1.137370
67.986580	23.316166	618.554443	0.401210	1.171620	-1.089859
65.538994	21.357525	618.852783	0.423651	1.149651	-1.057008
67.148247	20.890182	619.383606	0.408561	1.165800	-1.094067
66.593262	19.421352	619.679749	0.396813	1.175590	-1.103369
66.547668	19.602150	620.724731	0.379551	1.177341	-1.127049
62.258945	18.636858	622.628601	0.453114	1.174561	-1.049766
62.614151	19.643883	620.526184	0.407953	1.170104	-1.096356
60.753819	19.649485	621.115723	0.451980	1.157858	-1.044905
60.241158	19.334791	621.407166	0.452001	1.167032	-1.062617
61.984619	18.985456	620.716064	0.429896	1.176476	-1.079334
61.329826	19.949387	619.430176	0.416249	1.166936	-1.101960
61.296585	19.352249	620.361755	0.458651	1.165178	-1.054879
62.158043	21.282013	619.378235	0.412979	1.164976	-1.119882
60.140800	22.151030	618.632324	0.431749	1.141803	-1.076723
62.395618	16.127848	620.004578	0.391085	1.186180	-1.124357
60.915020	13.381287	619.740112	0.415608	1.178183	-1.092846
60.166348	10.733419	619.659912	0.390770	1.176992	-1.101356
55.877399	10.749439	619.351440	0.495373	1.166881	-0.997823
52.359432	11.197380	619.405457	0.470369	1.167405	-1.029810
51.852589	9.322107	622.479004	0.519091	1.170847	-0.992781
51.524952	11.803375	622.649536	0.476883	1.175407	-1.046082
50.787376	13.732040	623.102661	0.486796	1.157385	-1.037618
47.845154	16.255001	622.073425	0.476318	1.126679	-1.072971
48.428833	19.004648	622.006042	0.438733	1.124080	-1.115614
47.407219	22.301651	622.318359	0.452769	1.132272	-1.115819
47.431911	20.696030	622.160034	0.455530	1.127632	-1.116110
45.227356	19.365028	621.449341	0.499259	1.107229	-1.071987
45.261600	18.946123	622.948486	0.479511	1.121569	-1.103794
45.039597	18.835815	625.120300	0.458054	1.126941	-1.122449
40.034546	23.095203	622.023621	0.472054	1.121913	-1.125811
34.824142	24.048082	623.450806	0.467179	1.105879	-1.124103
35.203346	31.283575	622.358032	0.361971	1.075958	-1.223965
33.038155	34.790874	621.664001	0.337053	1.056420	-1.248596
32.887157	36.463448	621.451050	0.314719	1.050699	-1.276804
31.953793	34.637154	622.082581	0.303524	1.066002	-1.291732
29.108315	37.538403	621.049438	0.297466	1.039690	-1.308621
27.743500	38.991024	621.265381	0.310872	1.044654	-1.295987
26.673418	41.767567	621.477539	0.305820	1.049279	-1.315979
27.423937	43.135506	621.877136	0.305833	1.059649	-1.331107
24.540512	43.131817	621.778809	0.313123	1.056177	-1.307299
26.710247	44.796501	621.544800	0.284952	1.050576	-1.341395
26.814672	42.607319	622.677795	0.275278	1.054730	-1.342265
24.956413	41.621098	622.019226	0.280310	1.038099	-1.323237
27.513533	39.556950	623.269836	0.258469	1.044925	-1.358182
24.951403	31.278463	623.404907	0.277245	1.050030	-1.333685
25.571064	24.825214	623.273376	0.297149	1.073040	-1.322654
25.025513	24.261709	619.803894	0.275518	1.036935	-1.305422
28.661955	18.389986	620.468262	0.261068	1.054877	-1.316577
27.534971	13.421890	621.617737	0.320005	1.059871	-1.248856
29.577711	11.152363	621.820557	0.332624	1.066268	-1.254664
