(-21.1881,-39.5924,601.8971)	(2.7242,-39.3850,599.7752)	(-10.9667,0.1441,598.9966)	(-11.2084,11.4110,589.0552)	(-54.3104,-20.3650,617.1596)	(-29.6860,-18.0240,613.0310)	(10.5215,-17.8089,609.8103)	(35.1503,-19.9597,612.6753)	(-38.1704,49.1680,603.3538)	(-13.2403,41.3828,594.1734)	(11.8833,48.2708,601.0788)	(-13.3517,58.6179,591.2626)	
(-21.1818,-41.6818,601.8886)	(2.7242,-39.3850,599.7638)	(-10.9667,0.1473,598.9923)	(-11.1850,11.4250,590.0495)	(-54.3104,-20.3650,617.1596)	(-29.6860,-18.0240,613.0295)	(10.5184,-17.8089,609.8029)	(35.1376,-19.9533,611.6861)	(-36.0890,49.2441,603.3465)	(-13.2403,41.3828,594.1890)	(11.8251,48.2708,600.0861)	(-13.3517,58.6210,591.2640)	
(-21.1881,-39.5924,601.8943)	(2.7242,-39.3850,599.7796)	(-10.9402,0.1441,598.9923)	(-11.1850,11.4250,590.0438)	(-54.3104,-20.3650,617.1596)	(-29.6860,-17.9958,612.0400)	(10.5215,-17.8089,609.8103)	(35.1439,-19.9533,612.6592)	(-38.2138,49.2441,605.3504)	(-13.2205,41.4439,594.2031)	(11.8251,48.2708,601.0703)	(-13.3517,58.6179,591.2598)	
(-21.1818,-41.6818,601.8886)	(2.7672,-39.3850,599.7768)	(-10.9433,0.1441,599.0080)	(-13.2109,11.4298,591.0453)	(-54.3168,-18.2236,617.1712)	(-29.6860,-18.0240,612.0356)	(10.5215,-17.8089,609.8103)	(35.2354,-17.8601,613.6731)	(-38.2138,49.2441,605.3548)	(-13.2403,41.3828,594.1848)	(11.8220,48.1930,601.0646)	(-13.3517,58.6179,591.2598)	
(-21.1818,-41.6818,601.8886)	(2.7242,-39.3850,599.7680)	(-10.9402,0.1441,599.0023)	(-11.2084,11.4189,590.0382)	(-54.3104,-20.3650,617.1596)	(-29.6860,-17.9958,612.0400)	(10.5215,-17.8089,609.8088)	(36.2129,-18.9520,613.6380)	(-36.0890,49.2441,603.3465)	(-13.2403,41.3828,594.1833)	(11.8833,48.2708,601.0733)	(-13.3517,58.6240,591.2738)	
(-23.2754,-39.5986,601.9086)	(2.7242,-39.3850,599.7680)	(-10.9667,0.1441,598.9980)	(-13.2308,11.4250,590.0608)	(-54.3104,-20.3650,617.1568)	(-29.6860,-18.0240,613.0326)	(10.4697,-17.7777,608.8106)	(35.1376,-17.8848,612.6942)	(-38.1704,49.1649,603.3538)	(-13.2403,41.3828,594.1818)	(11.8833,48.2708,602.0618)	(-13.3714,58.5274,591.2470)	
(-25.3565,-41.6944,601.9132)	(0.6438,-39.3913,599.7768)	(-15.0941,0.1317,599.0153)	(-17.3226,10.3918,590.0778)	(-56.5511,-20.4414,619.1718)	(-31.8050,-20.1579,613.0356)	(8.4002,-17.8152,609.8146)	(33.0154,-17.8386,612.6958)	(-42.4030,47.1386,605.3694)	(-17.3535,39.3087,594.2060)	(8.7574,49.2204,601.0891)	(-17.4632,57.5860,591.2738)	
(-25.3565,-41.6944,601.9116)	(-1.4366,-39.3975,599.7898)	(-17.1842,0.1274,598.0426)	(-19.3685,10.3826,590.0906)	(-58.6908,-22.5961,619.1748)	(-33.9448,-20.1992,614.0457)	(6.2435,-19.9040,608.8254)	(30.7959,-19.9283,611.6687)	(-44.4366,47.1261,603.3800)	(-19.4132,38.3399,594.2232)	(6.6735,49.2141,601.0964)	(-19.4997,57.5768,591.2882)	
(-27.4478,-41.7718,602.9229)	(-3.5233,-39.4038,599.7984)	(-19.2578,0.1211,598.0384)	(-21.3990,9.3464,590.0962)	(-60.9586,-20.5244,621.1959)	(-36.0736,-20.2056,614.0590)	(4.1703,-16.7726,608.8414)	(29.9038,-15.7175,612.6914)	(-44.4460,47.1229,603.3842)	(-21.4789,38.2716,593.2160)	(4.5343,49.0489,600.1021)	(-22.5676,56.5388,591.2997)	
(-27.4478,-41.7718,602.9229)	(-3.5109,-41.4863,599.7985)	(-21.3189,-1.9662,599.0613)	(-21.3990,9.3433,590.0906)	(-60.8881,-24.7928,620.1752)	(-36.0736,-20.2056,614.0590)	(4.1703,-16.8021,608.8399)	(28.5897,-17.7891,610.7204)	(-47.6473,46.2182,605.3969)	(-22.5174,39.2295,593.2202)	(2.4144,49.0427,599.1220)	(-24.6169,56.5326,591.3123)	
