-115.725426	84.686234	896.977905	0.354970	0.849618	-1.329830
-117.185158	87.442215	899.254700	0.386927	0.817363	-1.290432
-113.105270	86.589478	893.711975	0.282376	0.825875	-1.382105
-113.169128	88.279671	895.231812	0.296851	0.816815	-1.362728
-113.939583	87.023293	898.602478	0.286213	0.842512	-1.369848
-112.585983	87.373825	898.520691	0.247636	0.840977	-1.396030
-112.343216	89.733856	896.715698	0.275745	0.843777	-1.372428
-108.919266	92.919678	900.800476	0.253798	0.844920	-1.389053
-109.327660	93.104492	900.576599	0.246439	0.840619	-1.382152
-111.008514	87.789078	897.069824	0.267011	0.850843	-1.364913
-116.969803	90.800873	896.607910	0.379359	0.805061	-1.274388
-115.498940	89.468605	894.519348	0.356812	0.804838	-1.291779
-111.481369	89.093796	896.884216	0.307746	0.847427	-1.335412
-105.800003	96.862915	901.341492	0.365472	0.816940	-1.319257
-95.100204	101.985382	903.517822	0.301054	0.821729	-1.406166
-102.162567	101.339462	901.866882	0.295626	0.826932	-1.382448
-109.571190	98.535522	901.419617	0.302350	0.819215	-1.354784
-100.466766	98.868462	904.367371	0.357504	0.836307	-1.331978
-88.876190	101.282776	893.890808	0.290230	0.792367	-1.355877
-82.892921	99.496910	897.201721	0.244649	0.853347	-1.379809
-78.957436	104.082672	898.549927	0.262767	0.804351	-1.385854
-70.374077	105.696426	898.638123	0.186009	0.880453	-1.445077
-60.201412	113.629906	898.846130	0.186146	0.845687	-1.424304
-48.931549	120.659866	899.921692	0.208306	0.828134	-1.421260
-35.470291	122.960510	900.582642	0.270398	0.804705	-1.350973
-32.537323	121.028580	895.131958	0.216774	0.814718	-1.403107
-31.108509	119.346634	896.075562	0.200181	0.796149	-1.405745
-29.430096	115.349503	894.982300	0.180110	0.812988	-1.406774
-17.249403	103.789093	898.708130	0.270698	0.885393	-1.403660
-8.933908	96.558289	896.453247	0.295326	0.882889	-1.398175
0.695443	97.208511	892.312927	0.157040	0.805933	-1.453729
14.315878	95.192184	895.152710	0.134712	0.822440	-1.517017
19.743362	72.065010	890.409973	0.194744	0.888027	-1.482844
15.211220	59.118435	892.686829	0.115786	0.936020	-1.562950
7.749218	55.667957	891.101440	0.179008	0.827532	-1.528846
15.888584	37.518414	892.375427	0.184712	0.933165	-1.487457
18.722702	34.350525	892.878418	0.235228	0.865232	-1.458936
15.879646	16.317253	892.743164	0.215898	0.947356	-1.451329
16.120481	11.115486	888.490845	0.211767	0.941367	-1.466293
12.494226	3.128311	892.097656	0.180282	0.977449	-1.500626
9.489511	3.190784	887.045776	0.179581	0.954641	-1.503703
9.512245	2.043823	888.996338	0.184308	0.953601	-1.502334
8.201023	1.761898	886.090332	0.201645	0.934548	-1.478268
7.217623	2.602562	885.238098	0.251409	0.916832	-1.428607
11.510420	-2.809738	885.305420	0.213499	0.961342	-1.455431
10.440281	-2.568714	887.160156	0.211807	0.958316	-1.492704
8.910651	-3.990982	885.248657	0.212517	0.959965	-1.492175
3.479871	-2.429443	884.805054	0.214988	0.950545	-1.468092
6.855598	-0.742775	884.800049	0.155517	0.950149	-1.540968
2.402919	-1.665817	884.280640	0.204190	0.939354	-1.477139
0.529846	-4.608963	885.593079	0.217611	0.967295	-1.464954
-0.425383	-0.252071	886.502869	0.212576	0.942933	-1.474360
-0.446837	0.656864	886.542114	0.216056	0.945155	-1.444359
0.583910	1.727741	886.915100	0.189077	0.952581	-1.465504
-0.888158	-1.291897	886.336426	0.151573	0.939968	-1.496581
-6.692808	-3.678284	882.926514	0.210839	0.951995	-1.433786
-5.217182	-2.139534	884.986877	0.211734	0.952930	-1.495244
-8.732353	-1.579861	887.374084	0.224564	0.960962	-1.447610
-15.340573	-3.760704	885.020020	0.209131	0.953296	-1.460927
-17.984396	-2.105019	885.807617	0.233961	0.928095	-1.468945
-19.065950	-2.749184	885.189148	0.243370	0.956528	-1.472325
-19.967464	-1.848228	886.446533	0.235407	0.941046	-1.454751
-20.138241	-4.079620	885.007996	0.236490	0.953218	-1.449412
-25.128292	-6.839161	887.766235	0.275317	0.969558	-1.430180
-28.492416	-7.480194	891.954468	0.249007	0.974082	-1.417461
-31.101330	-6.954510	887.772095	0.217827	0.927086	-1.436398
-26.490330	-5.333397	893.546143	0.303519	0.964712	-1.432013
-24.765766	-3.394932	892.111206	0.235335	0.933905	-1.443949
-27.252640	-5.190037	894.348511	0.229123	0.939722	-1.450844
-29.955805	-2.447014	893.121643	0.272043	0.913179	-1.429049
-26.512230	-4.207565	897.217407	0.301119	0.916012	-1.409836
-24.259914	-4.690590	896.807739	0.239798	0.907517	-1.457472
-29.472889	-6.097046	896.499634	0.261469	0.902688	-1.440546
-30.145235	-8.554688	897.370544	0.243756	0.919871	-1.453501
-30.401258	-8.513470	897.317200	0.239528	0.919051	-1.452368
-27.788912	-6.596504	895.921997	0.257627	0.890476	-1.447197
-29.374643	-5.814732	894.347900	0.260795	0.898756	-1.443263
-30.495783	-5.617931	893.391785	0.230410	0.919386	-1.450353
-30.059370	-7.138241	891.776184	0.205739	0.927609	-1.458187
-27.268093	-2.574142	893.564697	0.200615	0.921912	-1.483565
-27.212980	0.734764	895.227478	0.221543	0.915605	-1.485578
-26.270855	-0.379070	891.822449	0.323346	0.926809	-1.413457
-23.902721	-1.190250	890.859192	0.258875	0.949803	-1.460375
-28.509867	-2.173717	889.659546	0.257646	0.966561	-1.419265
-28.804409	-0.013481	884.212891	0.217838	0.935099	-1.419948
-26.340412	1.467117	883.454956	0.223583	0.961631	-1.437625
-20.926519	6.856487	884.509827	0.255580	0.984088	-1.427309
-22.276295	9.340393	882.798157	0.222819	0.990000	-1.428302
-21.134573	7.990082	871.362061	0.175285	1.002206	-1.455673
-16.779037	13.758701	870.444214	0.140703	0.981085	-1.494436
-19.292927	12.408237	867.327881	0.175391	1.000993	-1.466242
-20.145420	12.478096	864.427246	0.144773	1.003797	-1.479477
-19.318775	11.578655	865.757935	0.219199	1.034927	-1.460973
-16.067463	10.435631	856.835999	0.154942	1.061139	-1.508233
-17.948740	14.093292	858.216553	0.183412	1.045658	-1.463026
-21.314169	14.562721	855.504578	0.286057	1.051734	-1.376617
-17.576290	19.956665	857.962219	0.213468	1.037648	-1.439569
-16.242968	20.135864	855.870850	0.158986	1.059726	-1.505036
-18.130186	21.186344	852.030273	0.228262	1.063460	-1.457380
-15.836577	22.067575	849.143066	0.215128	1.092285	-1.478563
-17.161819	25.169373	851.436829	0.286515	1.100150	-1.401399
-16.876228	25.030714	849.332214	0.228355	1.124670	-1.441668
-19.707802	25.088177	845.687073	0.308914	1.135831	-1.354298
-17.390591	26.785450	843.748962	0.230344	1.137284	-1.425150
-15.225021	29.096630	842.382690	0.222178	1.126043	-1.454677
-17.609602	28.471998	838.024292	0.246747	1.115330	-1.430441
-22.054811	24.550640	839.773865	0.248026	1.167305	-1.396463
-24.568756	26.319567	838.805542	0.306442	1.137002	-1.332902
-18.555664	27.028299	839.358765	0.239882	1.154328	-1.429510
-18.348585	28.611467	834.320496	0.211175	1.151941	-1.439403
-22.268532	29.661879	831.861267	0.205430	1.137904	-1.444559
-24.501514	27.796066	830.295471	0.247878	1.181826	-1.445119
-26.300480	25.891815	828.420166	0.325975	1.220967	-1.365900
-26.857555	29.182932	826.591370	0.325876	1.227428	-1.341755
-28.109085	30.250689	824.204773	0.320090	1.213785	-1.352223
-28.749590	32.370304	831.042114	0.290266	1.205063	-1.380739
-22.949032	34.221512	826.372375	0.291898	1.216564	-1.396694
-21.471674	32.392094	817.024841	0.292752	1.240560	-1.395150
-23.014198	35.717892	818.707642	0.288281	1.229990	-1.391143
-27.069275	32.532623	813.737549	0.386179	1.229382	-1.285727
-26.029356	34.277153	815.999084	0.413005	1.239155	-1.267852
-23.706434	34.423641	816.565918	0.333522	1.261341	-1.341294
-23.366566	31.802383	812.458679	0.369464	1.259300	-1.308470
-25.881300	30.299736	810.127930	0.280272	1.285425	-1.402870
-24.457441	35.745243	811.521362	0.371349	1.258328	-1.317955
-22.455360	36.649349	812.446960	0.358925	1.297416	-1.314559
-22.955885	34.965172	810.717346	0.458487	1.310458	-1.208188
-22.062603	35.736286	810.630249	0.400683	1.305902	-1.261700
-20.708336	39.275658	810.500916	0.343330	1.298269	-1.335818
-22.131475	37.234226	809.680786	0.357648	1.307759	-1.321135
-26.385612	33.427631	807.102600	0.461011	1.330537	-1.208056
-19.295906	38.548271	807.048889	0.252335	1.325497	-1.392856
-18.292620	39.227566	805.248230	0.250038	1.334895	-1.440550
-21.590126	39.795799	811.417786	0.263245	1.343638	-1.389464
-22.089186	37.590500	805.603394	0.321069	1.352749	-1.355332
-24.919926	36.966179	800.388428	0.306112	1.342578	-1.348410
-19.546192	38.699928	800.314026	0.291111	1.338332	-1.372621
-22.789415	38.878738	800.560303	0.271457	1.352095	-1.390831
-24.257385	38.725811	801.063721	0.419299	1.380857	-1.263581
-27.119003	38.437607	799.758362	0.488417	1.361882	-1.186449
-24.417656	37.673218	800.366577	0.579811	1.401231	-1.113332
-23.315735	39.854092	799.977539	0.527842	1.374499	-1.156962
-22.414724	42.255630	796.452515	0.460801	1.344957	-1.206586
-24.341505	40.899460	794.540955	0.464322	1.347916	-1.232974
-27.518827	38.681431	794.536926	0.585807	1.349260	-1.111817
-21.056980	41.738686	794.654053	0.403360	1.355589	-1.270967
-18.147478	41.316452	794.767029	0.376119	1.362381	-1.288171
-25.854931	38.813560	794.794556	0.601473	1.364424	-1.105379
-25.454899	39.884567	794.878174	0.572651	1.368595	-1.122953
-25.239695	41.807774	796.119690	0.505562	1.326850	-1.143004
-18.044535	36.037209	798.357178	0.362622	1.402741	-1.320207
-22.477108	38.055321	800.109802	0.467785	1.385125	-1.206595
-21.870327	35.889191	799.837402	0.427904	1.369083	-1.275515
					
-19.234943	37.453804	805.616211	0.278781	1.355454	-1.374268
-20.745571	33.567436	805.191956	0.339890	1.335992	-1.306185
					
					
-24.294621	31.151676	805.944458	0.425262	1.279062	-1.251281
-21.445660	29.271385	809.425903	0.256810	1.299382	-1.420754
-18.695454	25.874865	809.694824	0.171835	1.312587	-1.489291
-18.498400	27.043749	810.357178	0.186543	1.297709	-1.495388
-18.173698	27.768635	811.762390	0.145989	1.272016	-1.515374
-20.457390	26.109762	824.903748	0.205334	1.279177	-1.470626
-25.104317	26.504705	819.207520	0.277805	1.250066	-1.398245
-26.282019	22.589621	822.201538	0.273586	1.250616	-1.400940
