(2.4472,-62.4160,817.5828)	(-40.8256,-80.7922,858.5917)	(-21.4210,-82.2230,856.5351)	(14.6363,-84.0283,862.3489)	(37.3900,-84.6629,867.2563)	(5.5713,-27.1353,821.9380)
(4.1554,-62.5884,819.5909)	(-42.3212,-79.3025,858.6108)	(-21.4252,-80.7291,858.5068)	(14.5497,-82.5233,862.3734)	(35.8830,-83.1541,867.2720)	(5.4862,-27.0740,823.9067)
(-0.2477,-63.8667,815.6322)	(-46.7954,-82.3029,858.6013)	(-24.6678,-83.7295,858.5031)	(11.4817,-85.5418,860.3644)	(34.5076,-86.1929,867.2541)	(2.6368,-29.8718,821.9211)
(-2.9821,-66.8909,817.6137)	(-49.7531,-83.8010,858.5997)	(-27.3719,-85.2276,856.5137)	(8.5003,-85.5461,862.3467)	(32.8732,-87.7016,867.2682)	(1.2061,-31.3175,823.8982)
(-3.1597,-65.1181,819.5670)	(-51.2695,-82.3155,858.6204)	(-27.4032,-83.7421,856.5469)	(7.0664,-87.0427,862.3557)	(31.3620,-90.5161,867.2437)	(-1.6553,-29.8879,821.9458)
(-3.1071,-64.0346,819.6121)	(-49.7781,-80.8174,858.6241)	(-25.9118,-82.2440,856.5255)	(7.0622,-84.0410,862.3749)	(29.9763,-86.0088,867.2980)	(-1.5995,-28.5272,823.9350)
(-11.6417,-66.9109,819.6515)	(-58.8056,-82.3323,858.6425)	(-34.8755,-83.7547,858.5407)	(1.1243,-85.7558,862.4535)	(25.3508,-87.7271,869.3063)	(-10.2434,-29.9120,823.9379)
(-14.4892,-68.3371,819.6747)	(-61.7092,-80.8637,858.6514)	(-37.8429,-82.4850,858.5511)	(-3.3769,-85.7727,864.3810)	(20.9177,-87.7484,869.3130)	(-13.0728,-31.4297,823.9697)
(-15.9129,-65.5129,819.6431)	(-63.2006,-81.0592,858.6566)	(-40.7631,-85.0596,856.5513)	(-4.9118,-87.2812,862.3897)	(17.8159,-90.7659,869.2936)	(-14.5069,-31.4297,823.9647)
(-15.8876,-67.1099,821.6182)	(-64.5740,-82.5440,858.6462)	(-40.7631,-85.0596,856.5792)	(-4.9159,-87.2812,862.3845)	(17.8159,-89.2572,869.2846)	(-14.5029,-32.8708,823.9676)
(-15.8876,-66.9270,819.6564)	(-64.6670,-84.0582,858.6374)	(-40.7631,-86.7635,856.5461)	(-4.9118,-88.7855,862.3897)	(19.4115,-90.7616,869.2599)	(-13.0687,-32.8668,823.9562)
(-20.1653,-68.3652,819.6346)	(-66.1584,-83.8556,858.6440)	(-43.7834,-88.2658,856.5476)	(-6.3762,-90.2983,864.3877)	(14.8885,-92.3044,869.3107)	(-18.8054,-31.4539,823.9846)
(-22.9997,-71.5882,821.6443)	(-72.1240,-86.8518,858.6544)	(-48.2576,-88.2784,858.5488)	(-12.3750,-90.3110,864.4048)	(10.4291,-91.2189,869.3832)	(-21.6777,-32.9826,825.9534)
(-24.6678,-71.5962,823.6342)	(-75.2199,-88.5671,860.6476)	(-51.2980,-89.9970,860.5434)	(-15.3506,-90.6605,867.3629)	(7.4054,-92.7474,869.3511)	(-23.1038,-37.2963,825.9781)
(-21.5661,-67.1180,821.6245)	(-66.3514,-82.7641,862.6536)	(-43.7876,-85.2780,858.5422)	(-9.3142,-89.3381,867.4620)	(12.1485,-91.5427,873.3790)	(-20.2288,-31.6220,827.9696)
(-20.1365,-69.0546,827.6282)	(-66.4688,-84.4505,864.6573)	(-43.9210,-85.8913,864.5474)	(-7.7811,-87.8251,869.4318)	(15.1979,-90.0176,876.3013)	(-17.3183,-33.1415,829.9688)
(-21.5701,-69.2493,827.6481)	(-66.6137,-84.7542,867.6551)	(-43.9210,-87.3956,864.5370)	(-9.2562,-89.5506,871.4103)	(13.7499,-90.2214,876.3707)	(-18.7669,-34.5931,831.9373)
(-22.9957,-70.8789,829.6330)	(-69.6108,-84.9822,867.6462)	(-45.4947,-87.7180,864.5883)	(-10.7383,-89.7674,873.4135)	(12.2323,-91.7586,878.2900)	(-18.7628,-36.1311,831.9545)
(-18.7029,-70.4947,827.6566)	(-65.0898,-84.7542,867.6409)	(-40.9216,-86.2127,864.5407)	(-6.1861,-89.7546,873.3978)	(16.9133,-90.6375,880.2915)	(-17.3223,-34.6841,831.9830)
(-18.6580,-70.6766,829.5809)	(-66.6933,-86.4739,869.6395)	(-42.5217,-86.6287,869.5327)	(-6.1185,-90.0734,876.3947)	(15.4660,-92.1774,880.3558)	(-15.8526,-36.2133,833.9300)
(-24.4183,-73.7606,829.6144)	(-69.7016,-89.4999,869.6163)	(-45.5342,-89.6616,869.4915)	(-9.1552,-93.1323,876.3766)	(13.9502,-95.2658,882.2620)	(-20.1886,-39.1224,833.9070)
(-24.6678,-75.2116,829.6344)	(-72.7225,-89.5255,869.6126)	(-50.0613,-92.4790,869.5162)	(-13.7187,-94.6660,876.3729)	(9.2870,-96.5923,880.3051)	(-21.6326,-39.2238,833.9415)
(-24.6678,-75.6047,833.6041)	(-75.7435,-89.7470,869.6245)	(-51.6336,-92.7030,869.5341)	(-15.2499,-94.6660,876.3729)	(7.7532,-96.5923,880.2657)	(-21.6326,-39.1428,833.9121)
(-24.4136,-73.7606,829.6194)	(-68.1953,-89.4999,869.6201)	(-44.0237,-89.6616,869.4774)	(-7.6023,-93.3389,876.3872)	(15.4832,-95.2615,882.2711)	(-18.7365,-40.5728,833.9229)
(-24.4183,-73.7606,829.6429)	(-69.5898,-87.9869,869.6305)	(-45.4905,-87.7265,867.5254)	(-9.1595,-91.6071,876.3857)	(13.8671,-93.5109,880.3127)	(-20.1886,-39.1183,833.8970)
(-24.6678,-73.7687,831.6143)	(-72.6164,-87.8030,867.6298)	(-50.0072,-90.7497,867.5321)	(-13.7689,-92.8073,873.3655)	(9.2015,-93.3087,878.3361)	(-23.0846,-37.5984,831.9673)
(-25.8808,-72.3299,829.6344)	(-74.1276,-87.7945,867.6492)	(-51.5185,-89.2445,867.5515)	(-15.2905,-91.2917,871.4755)	(7.6711,-91.9917,878.3164)	(-23.0925,-36.1433,831.9387)
(-24.4448,-67.6389,827.6481)	(-72.6248,-83.2744,867.6722)	(-50.0157,-86.2212,867.5657)	(-13.7980,-88.0427,871.4388)	(10.7062,-90.2429,878.3398)	(-24.5411,-31.7223,829.9852)
(-24.4443,-66.1989,827.6431)	(-69.6360,-80.2512,867.6797)	(-46.9498,-82.8996,864.5860)	(-12.2883,-86.5262,871.4493)	(10.6386,-87.1728,876.4098)	(-23.1083,-28.8150,828.0386)
(-21.5707,-66.1867,827.6652)	(-66.4772,-78.7417,864.6855)	(-42.4033,-81.1872,860.6285)	(-9.2915,-84.8034,869.4407)	(15.1979,-87.1641,878.3029)	(-18.7709,-30.2545,829.9937)
(-20.1704,-64.4147,823.6398)	(-64.8782,-79.9545,860.6691)	(-42.3622,-82.4892,860.5737)	(-6.3171,-86.0980,867.4270)	(14.8885,-88.1662,871.3511)	(-18.7992,-28.6689,825.9987)
(-21.5742,-64.0948,817.7408)	(-67.7748,-81.0635,858.6824)	(-43.8126,-82.2945,856.5999)	(-10.9135,-84.1002,862.4527)	(11.8465,-86.2440,869.3234)	(-21.6777,-27.2162,824.0277)
(-23.0515,-65.1740,817.7556)	(-69.1661,-80.6765,856.6911)	(-46.7954,-82.3029,856.6013)	(-13.9391,-81.0985,860.4702)	(10.2641,-84.7353,867.3555)	(-21.6929,-28.5146,822.0248)
(-21.6273,-62.5001,817.7226)	(-67.4789,-77.5029,854.7153)	(-43.7235,-78.9229,851.6229)	(-10.9896,-79.2184,858.4655)	(13.1345,-83.0153,862.3890)	(-20.2769,-25.5852,820.0494)
(-17.3961,-53.3857,809.7602)	(-62.8952,-72.7665,851.7363)	(-39.2273,-74.1731,849.6771)	(-0.6143,-76.1928,856.5152)	(22.0371,-79.5047,862.4053)	(-13.2246,-18.3737,818.0521)
(-17.4139,-51.8527,807.8024)	(-62.7160,-73.8766,847.7411)	(-40.6689,-73.9958,847.6836)	(-3.7212,-75.5506,851.5175)	(18.8256,-77.6237,858.3954)	(-14.7222,-16.8645,814.0812)
(-17.4535,-51.7165,805.7808)	(-65.3791,-70.4113,841.7840)	(-41.9845,-71.8097,841.6893)	(-3.8768,-72.2317,845.5266)	(18.3746,-74.0147,849.4464)	(-14.7750,-16.7580,810.0920)
(-13.4126,-48.5057,799.8107)	(-62.3737,-67.4661,839.8062)	(-39.0306,-70.1626,839.6857)	(-1.0511,-70.2423,841.5425)	(21.2140,-72.3512,847.4673)	(-10.6476,-12.4073,804.1564)
(-14.7960,-48.4528,798.8517)	(-62.1903,-68.4251,835.7912)	(-38.9623,-69.8135,835.6935)	(-1.1153,-70.0639,839.5154)	(20.9855,-73.4507,843.4233)	(-12.0750,-12.3723,802.1580)
(-16.2296,-46.8156,794.8717)	(-63.5487,-68.2580,833.7974)	(-40.3761,-69.6431,833.7036)	(-2.6263,-69.8855,835.5493)	(20.8897,-71.8101,841.4528)	(-13.5133,-10.9322,799.1943)
(-14.8777,-46.6744,792.8360)	(-63.3665,-66.4720,829.8134)	(-40.3049,-67.8505,829.7164)	(-2.7193,-70.9874,833.5582)	(19.4033,-72.9157,839.4599)	(-12.1573,-10.8969,799.1373)
(-14.9024,-45.1846,790.8195)	(-63.1842,-64.7000,825.8292)	(-40.2337,-66.0718,825.7362)	(-0.0097,-69.0060,827.5670)	(21.8932,-70.9221,833.4844)	(-13.5690,-8.0805,795.1497)
(-14.9309,-43.6900,788.8254)	(-63.0911,-64.5357,823.8303)	(-38.7654,-65.9002,823.7290)	(-0.0218,-67.4033,825.5936)	(23.2303,-69.4635,833.4644)	(-13.5969,-8.0598,793.1807)
(-14.9632,-40.8336,786.8699)	(-61.4850,-62.7770,819.8459)	(-38.6589,-64.1309,819.7487)	(-0.0852,-65.9586,825.5922)	(23.2142,-67.8424,831.4564)	(-13.6008,-5.2799,791.2067)
(-13.6783,-36.4699,781.9236)	(-61.4929,-59.9247,819.8713)	(-37.2852,-59.8525,819.7790)	(1.2900,-61.6449,823.6378)	(24.5444,-64.7847,829.5275)	(-10.9395,-2.5100,789.2232)
(-16.3690,-35.0119,779.9466)	(-62.8235,-58.3483,817.8821)	(-38.6747,-58.4464,817.7851)	(-0.2596,-61.3311,819.6888)	(21.4271,-64.4574,825.5312)	(-10.9742,-1.1300,787.2552)
(-16.4189,-30.8696,777.9635)	(-61.3254,-56.7747,815.8915)	(-37.2474,-55.4469,815.8046)	(-0.3191,-59.7521,819.6423)	(22.7543,-63.0127,825.4893)	(-12.3640,1.6091,786.2923)
(-15.0645,-29.4630,776.9893)	(-58.2512,-53.6684,809.8896)	(-35.7447,-53.6008,809.8116)	(-0.3429,-57.8762,813.6505)	(22.3975,-60.9613,817.5701)	(-11.0725,2.9813,782.3239)
(-11.1463,-28.0197,774.9933)	(-58.1684,-50.6872,807.9349)	(-35.7486,-50.6356,807.8822)	(0.9517,-53.6211,813.6757)	(23.8099,-58.1000,817.5357)	(-8.3681,7.0693,782.2668)
(-11.1463,-25.2615,773.0148)	(-58.1723,-49.1647,807.9384)	(-35.6666,-51.6237,803.8531)	(0.8220,-53.3421,809.7115)	(22.2668,-56.5311,813.5904)	(-9.8061,8.3991,780.2957)
(-12.5238,-23.8156,770.0469)	(-60.7089,-50.1711,801.9637)	(-37.0627,-51.4952,801.8639)	(-0.6399,-53.2066,807.6948)	(22.1519,-56.2504,811.5740)	(-9.8289,9.7438,778.3224)
(-12.5747,-22.4021,768.0416)	(-59.3202,-48.7723,801.9623)	(-35.6432,-50.1004,801.8652)	(0.6885,-51.5410,805.7143)	(23.4469,-54.9691,809.6120)	(-9.8708,9.7515,777.3337)
(-12.5747,-21.0663,768.0383)	(-59.2378,-47.2553,799.9824)	(-35.6510,-47.3107,801.8866)	(0.6296,-50.1348,803.7468)	(24.7310,-54.6835,809.6155)	(-9.8746,11.0991,775.3715)
(-13.9008,-20.9919,766.0297)	(-61.9693,-47.1962,798.9877)	(-38.3846,-47.1297,798.9012)	(0.6179,-50.1269,803.7372)	(23.2102,-54.4176,807.6171)	(-11.2550,11.0548,773.3760)
(-15.2823,-22.3134,765.0702)	(-63.2561,-48.4602,796.9802)	(-41.1103,-49.7840,794.8949)	(-3.6556,-51.4089,799.7248)	(17.4900,-53.2826,803.6135)	(-15.2780,11.0548,773.3693)
(-16.6354,-20.9121,763.0662)	(-65.9201,-48.3462,795.0001)	(-42.4495,-49.6550,794.8963)	(-5.0113,-50.0219,801.7172)	(17.3816,-53.0158,803.6266)	(-16.6202,12.3842,771.4149)
(-16.6601,-19.5290,761.0994)	(-64.5436,-46.9519,794.9987)	(-39.6964,-46.8818,794.9092)	(-3.6673,-50.0022,799.7234)	(17.3894,-53.1433,801.6104)	(-13.9672,12.3643,771.3691)
(-15.3424,-18.2016,761.0825)	(-64.4472,-45.5653,795.0082)	(-41.0807,-45.5030,794.9291)	(-3.7012,-47.0397,796.7707)	(20.1736,-51.6021,803.6253)	(-15.3060,15.0272,770.4240)
(-18.0065,-16.8327,759.1260)	(-67.2011,-45.4543,793.0219)	(-43.8415,-45.5108,794.9304)	(-6.5136,-48.2924,796.7707)	(17.2772,-50.0758,801.6627)	(-17.9922,14.9928,768.4348)
(-21.9819,-15.4003,754.1562)	(-69.6090,-43.7215,789.0422)	(-45.1263,-43.9095,788.9474)	(-7.9854,-48.0420,792.7863)	(15.6437,-52.4080,796.7036)	(-20.6871,16.2871,766.4404)
(-21.9855,-14.0622,753.1855)	(-69.4493,-40.9954,784.0552)	(-44.9971,-40.8701,783.9704)	(-8.0733,-45.0430,788.8145)	(15.4340,-49.3630,792.7325)	(-19.3999,18.9312,765.4369)
(-23.2966,-10.1122,751.1600)	(-69.3390,-39.5723,782.0700)	(-46.2516,-42.0023,781.9773)	(-6.7526,-43.5558,786.8381)	(15.3214,-47.8509,790.7114)	(-19.4174,21.4965,763.4522)
(-23.3238,-10.0554,748.2075)	(-70.5793,-40.5988,780.0772)	(-46.2554,-40.6421,781.9887)	(-9.4971,-43.5481,786.8063)	(13.8505,-47.7219,788.7129)	(-20.7491,21.4890,761.4642)
(-23.3274,-8.7543,748.1740)	(-70.5830,-39.2422,780.0900)	(-47.5584,-39.1773,780.0082)	(-9.5163,-42.1217,785.8420)	(12.3826,-46.2395,786.7495)	(-20.7528,22.7650,759.5146)
(-19.4624,-6.1125,746.1884)	(-67.8856,-33.8156,780.1168)	(-44.8572,-36.4563,778.0236)	(-5.4823,-39.2754,783.8640)	(16.4784,-43.4865,786.7529)	(-18.1328,25.3836,759.4762)
(-16.8785,-3.5029,744.2360)	(-64.8100,-33.5633,775.1165)	(-40.7716,-33.5934,775.0359)	(-2.8637,-37.7022,779.8789)	(19.0329,-41.9297,781.7772)	(-15.5318,27.9625,756.5371)
(-19.4694,-3.4939,743.2342)	(-66.1522,-33.4722,773.1216)	(-42.0553,-33.5026,775.0327)	(-5.6458,-36.3379,777.9067)	(17.5638,-41.8262,781.7643)	(-16.8689,29.2049,754.5611)
(-19.4975,-3.4686,741.2298)	(-68.7226,-33.4798,773.1342)	(-43.3528,-33.4117,771.0671)	(-7.0366,-36.2443,777.8880)	(16.2059,-40.4660,781.7772)	(-18.1832,29.1668,754.5332)
(-18.2371,-2.1652,740.2662)	(-67.5170,-32.0439,771.1439)	(-43.3528,-32.0672,771.0546)	(-5.6365,-34.8460,776.8839)	(18.9178,-40.4507,781.7455)	(-16.8793,30.4803,754.5060)
(-18.2089,-0.8889,740.2375)	(-67.5170,-31.9983,770.1442)	(-43.3528,-31.9760,770.0516)	(-5.6647,-34.8307,774.8942)	(18.6952,-40.2314,777.7657)	(-15.5753,30.4839,753.5471)
(-18.2053,-0.8778,738.2606)	(-64.6768,-31.8994,768.1353)	(-41.9657,-33.1713,768.0396)	(-4.4537,-35.9909,772.8906)	(18.5357,-40.0754,776.7838)	(-16.8999,30.4080,751.5555)
(-16.9904,0.4246,736.2574)	(-66.0138,-30.5673,768.1478)	(-43.2803,-30.5034,768.0693)	(-5.7549,-34.6427,770.8962)	(17.1825,-38.7313,774.7990)	(-16.9072,33.0205,751.5754)
(-18.2667,1.6995,735.3067)	(-65.9103,-27.8957,766.1732)	(-41.9022,-29.1639,766.0811)	(-5.7624,-31.8703,770.9168)	(16.9742,-37.3757,774.7677)	(-15.6308,34.2404,749.5870)
(-17.0183,4.2572,733.3054)	(-64.3172,-27.6896,761.1694)	(-43.1875,-27.7473,765.1221)	(-4.4799,-30.5067,767.9261)	(17.0596,-35.8179,769.8525)	(-16.9418,35.5111,748.6110)
