(-21.1705,-54.7949,596.8364)	(4.6557,-56.6922,595.6838)	(-10.9203,-15.4241,597.9314)	(-11.1391,-3.9344,589.9851)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4582,-36.7382,607.7376)	(36.1609,-38.9726,611.5858)	(-37.1745,31.7005,608.2796)	(-14.1452,25.0470,598.1202)	(14.4087,31.8057,606.9868)	(-14.2102,42.6269,597.1938)	
(-21.1674,-54.8886,597.8344)	(4.6588,-54.7233,596.6931)	(-10.9203,-15.4241,597.9444)	(-11.1922,-1.8757,588.0148)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4111,-36.7382,607.7376)	(36.1640,-38.9726,611.5916)	(-35.0500,31.6602,607.2677)	(-14.1452,25.0439,598.1174)	(14.3471,31.7557,606.0072)	(-12.1243,42.6331,597.1908)	
(-21.1674,-56.8670,596.8264)	(4.6153,-56.6860,595.6823)	(-9.8866,-16.4852,598.9184)	(-11.1391,-3.9344,589.9964)	(-54.0673,-38.3087,613.0850)	(-29.6033,-38.0423,609.9472)	(9.4080,-36.7350,607.7362)	(36.1609,-38.9694,612.5733)	(-36.0929,29.5471,607.2621)	(-12.0655,22.9808,598.1017)	(14.4150,29.6990,606.9708)	(-12.1243,42.6300,597.1851)	
(-21.1674,-54.8886,597.8344)	(4.6496,-54.6298,595.6938)	(-10.9438,-15.4241,597.9329)	(-11.1391,-3.9344,589.9964)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9620)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9726,611.5960)	(-37.1745,31.7037,608.2768)	(-13.1146,24.0061,598.1160)	(14.4087,31.8057,606.9767)	(-12.1243,42.6897,597.1966)	
(-21.1705,-54.7949,597.8314)	(4.6526,-54.7233,596.6902)	(-9.9119,-16.4556,597.9344)	(-11.1391,-3.9375,590.0021)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(36.2542,-38.9694,611.5756)	(-35.0500,31.6633,607.2692)	(-12.0655,22.9808,598.1017)	(14.4087,29.6524,606.9666)	(-12.1243,42.6928,598.1610)	
(-21.1671,-56.8670,596.8264)	(4.6588,-56.6922,595.6852)	(-10.9438,-15.4241,597.9401)	(-11.1922,-1.8757,587.9952)	(-54.0673,-38.3087,613.0850)	(-29.6033,-38.0423,608.9578)	(9.4048,-36.6790,607.7318)	(36.1609,-38.9694,611.5858)	(-35.0500,31.6538,607.2649)	(-12.0716,25.0137,597.1159)	(14.4087,29.6524,606.9680)	(-12.1243,42.6300,597.1851)	
(-21.1674,-56.8670,596.8264)	(4.6122,-56.5953,595.6808)	(-9.9088,-16.4525,597.9286)	(-11.1626,-3.9256,589.0022)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9574)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9662,611.5800)	(-36.0929,29.5471,607.2621)	(-12.0655,22.9777,598.0974)	(14.4087,31.8057,606.9970)	(-12.1243,42.6300,597.1866)	
(-21.1671,-56.8670,596.8264)	(4.6588,-56.6922,595.6838)	(-10.9203,-15.4241,597.9502)	(-11.1391,-3.9344,589.9964)	(-54.0673,-38.3087,613.0822)	(-29.6033,-38.0423,609.9488)	(9.4080,-36.7382,607.7376)	(36.2542,-38.9662,611.5697)	(-35.0500,31.6538,607.2649)	(-12.0655,22.9777,598.1017)	(14.4150,29.6990,606.9853)	(-12.1243,42.6300,597.1908)	
(-21.1705,-54.8854,597.8330)	(4.6496,-54.7233,595.6964)	(-10.9438,-15.4241,597.9301)	(-11.1626,-3.9256,589.9668)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(36.1640,-38.9726,612.5792)	(-35.0500,31.6602,607.2649)	(-12.0716,25.0470,598.0945)	(14.4087,31.8057,606.9912)	(-12.1458,42.6269,597.1824)	
(-21.1643,-56.8670,597.8231)	(4.6588,-56.6922,595.6838)	(-10.9438,-15.4241,597.9272)	(-11.1391,-3.9344,589.9964)	(-54.0201,-38.2443,612.0878)	(-29.6096,-35.9252,609.9574)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9694,611.5800)	(-35.0500,31.6538,607.2649)	(-12.0655,22.9808,598.1017)	(14.4087,31.8057,606.9825)	(-12.1243,42.6959,598.1696)	
(-21.1705,-54.7949,596.8364)	(4.6496,-54.7233,595.6994)	(-10.9203,-15.4241,597.9486)	(-11.1391,-3.9344,589.9964)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9694,611.5800)	(-35.0500,31.6633,607.2649)	(-12.0716,25.0168,597.1144)	(14.4087,31.8057,606.9868)	(-12.1243,42.6331,597.1966)	
