(-3.0827,0.1917,586.9699)	(-43.3208,-38.0193,609.0236)	(-20.1195,-34.6545,606.9157)	(19.0725,-26.2937,610.7208)	(42.8090,-20.0096,614.6430)	(-12.1859,26.9136,593.1084)	
(-1.1348,2.2338,585.9560)	(-41.1766,-40.0588,608.0062)	(-19.0735,-33.5470,606.9185)	(20.0611,-25.1838,610.7252)	(43.8687,-18.9328,616.6032)	(-9.1375,28.9316,592.1068)	
(-1.1317,2.2322,584.9449)	(-36.9440,-40.0493,606.9858)	(-16.9884,-33.4739,605.9056)	(22.3114,-21.0159,611.7362)	(44.9094,-12.5232,614.6309)	(-11.2602,28.7859,589.1278)	
(-1.1317,2.2322,584.9505)	(-35.8885,-40.8832,606.9772)	(-14.8872,-33.3625,605.8897)	(22.3083,-20.9859,611.7346)	(44.9094,-10.3984,614.6662)	(-13.3286,29.8081,588.1403)	
(0.1010,2.2384,586.9502)	(-33.7839,-39.9688,606.9655)	(-12.8403,-33.2989,604.8668)	(24.3527,-17.8019,610.7497)	(47.2721,-8.2853,616.6618)	(-13.3026,28.7798,589.1321)	
(3.0147,4.2943,586.9344)	(-29.5609,-41.9917,605.9310)	(-7.7028,-31.0355,600.8536)	(29.6299,-14.5664,610.7041)	(53.6737,-3.9866,616.6482)	(-9.2835,32.7741,587.1162)	
(7.9195,8.3697,584.9234)	(-25.3633,-39.6726,602.9199)	(-3.4380,-28.0957,602.8456)	(32.9020,-12.4942,611.7094)	(55.3717,-0.7782,624.6276)	(-5.1910,36.9218,588.1161)	
(8.0381,7.3301,585.9276)	(-25.3633,-39.6726,602.9199)	(-3.3308,-28.2446,605.8503)	(33.0843,-12.5392,613.7036)	(53.2216,-2.9399,622.6425)	(-5.1574,36.9822,589.1176)	
(5.0502,4.3107,586.9303)	(-27.4683,-37.7146,604.9369)	(-5.4060,-28.2963,606.8573)	(27.7782,-14.6829,613.7274)	(51.0716,-5.1015,622.6516)	(-5.1115,32.9467,590.1066)	
(3.1698,1.2287,589.9240)	(-31.6746,-37.7915,605.9626)	(-9.6059,-30.4157,606.8704)	(26.6298,-17.8546,612.7134)	(48.8062,-9.3872,620.6412)	(-9.1971,30.8865,590.1122)	
(0.8466,2.2399,585.9390)	(-37.9869,-39.9815,606.9873)	(-16.9658,-33.5312,606.9026)	(24.3591,-22.0398,610.7147)	(46.4391,-14.7319,618.6222)	(-9.1643,28.8851,591.1138)	
(-1.0971,2.2354,585.9672)	(-41.1501,-39.9910,607.0063)	(-18.0233,-35.6376,606.9040)	(22.1761,-25.1342,609.7199)	(45.1585,-18.0112,617.6024)	(-11.2136,28.8789,591.1308)	
(-7.1203,0.1776,586.9868)	(-45.3990,-37.9613,608.0382)	(-22.2227,-32.6129,607.9330)	(16.8855,-26.2196,608.7527)	(40.6671,-21.0438,614.6430)	(-13.2431,28.9193,592.1282)	
(-7.1203,0.1776,587.9810)	(-47.5565,-33.8047,609.0672)	(-24.3319,-32.6192,607.9432)	(14.7118,-26.2196,608.7527)	(38.5444,-23.1414,616.6240)	(-13.2232,28.9688,593.1523)	
(-9.1593,0.1714,587.9979)	(-52.8809,-32.8163,610.1008)	(-28.5533,-30.5217,608.9676)	(12.5481,-28.2910,607.7563)	(38.5539,-27.3964,614.6242)	(-11.1436,29.0184,594.1155)	
(-9.2192,2.2093,585.9896)	(-55.1001,-30.8101,612.1213)	(-28.5533,-30.5217,608.9660)	(10.4368,-28.2974,607.7680)	(36.1355,-29.4769,612.6330)	(-9.1169,31.0364,593.1068)	
(-9.2131,0.1753,585.9884)	(-55.2406,-33.1014,615.1156)	(-28.5533,-30.5280,608.9660)	(10.4494,-30.4076,607.7652)	(36.1260,-28.4537,611.5987)	(-11.1903,28.9254,592.1154)	
(-7.2054,-1.8474,584.9732)	(-49.7423,-36.0465,611.0702)	(-24.3245,-34.7326,608.9210)	(14.7275,-30.4469,608.7354)	(40.6894,-26.4129,614.6124)	(-12.2230,24.7762,591.0970)	
(-7.1689,-3.8868,585.9646)	(-47.5439,-38.0320,609.0470)	(-23.2704,-35.7845,607.9258)	(14.6625,-30.3949,607.7360)	(38.5539,-27.3964,614.6300)	(-12.2230,24.7396,590.1237)	
(-9.2010,-3.8956,585.9871)	(-51.8107,-38.1091,610.0760)	(-27.4866,-35.7972,607.9535)	(13.6116,-32.5051,607.7332)	(38.2733,-33.7186,613.5840)	(-12.2230,24.7762,591.1098)	
(-9.1801,-1.8642,586.9743)	(-51.8234,-33.8748,610.0906)	(-28.5470,-32.6319,607.9680)	(11.5003,-32.4560,606.7468)	(36.2320,-31.6010,613.5943)	(-12.2013,24.8157,592.0985)	
(-9.2131,0.1753,585.9926)	(-55.0448,-32.8784,611.1125)	(-30.6458,-32.6382,607.9766)	(9.3985,-32.5178,607.7564)	(35.0904,-35.7917,613.5856)	(-12.2075,26.8675,592.1054)	
(-11.2217,0.1672,588.0092)	(-57.1696,-30.7642,611.1328)	(-32.7694,-30.5344,608.0028)	(9.3326,-32.4069,605.7574)	(34.0263,-34.7902,612.5879)	(-9.1107,28.9781,593.1181)	
(-18.3067,2.1986,591.0343)	(-60.4207,-27.5897,612.1680)	(-35.9410,-29.4352,608.0246)	(4.9190,-28.0705,602.7992)	(30.7429,-30.5030,610.6463)	(-15.2528,31.1178,595.1484)	
(-29.6394,7.3577,598.1312)	(-68.3482,-22.6252,619.2282)	(-43.3019,-24.1968,607.0827)	(-5.6640,-25.8285,598.8700)	(19.8558,-29.2267,607.7240)	(-25.5854,34.5214,601.2166)	
(-47.1793,11.4358,597.2498)	(-79.8814,-16.4665,628.3176)	(-58.6494,-18.2681,618.1923)	(-21.2411,-21.8321,601.9698)	(4.8633,-25.9745,601.8284)	(-41.2610,41.8330,602.3380)	
(-50.2349,13.4406,594.2786)	(-84.7121,-14.4240,633.3529)	(-63.2467,-16.2768,623.2260)	(-27.5072,-21.8893,603.0044)	(-3.5218,-25.9157,600.8606)	(-45.3958,40.7757,601.3548)	
(-53.2203,9.2975,593.2842)	(-84.8061,-14.5049,634.3534)	(-63.2403,-18.4389,623.2172)	(-29.6281,-22.0489,607.0156)	(-5.5995,-28.0016,600.8536)	(-44.2319,39.4222,597.3557)	
(-56.4946,6.2161,596.2698)	(-87.1923,-16.7120,636.3544)	(-62.8672,-20.4290,617.2070)	(-29.5642,-29.0631,600.9905)	(-6.5984,-34.2627,601.8203)	(-48.3535,35.2686,597.3688)	
(0.0000,0.0000,-1.0000)	(-92.0259,-14.6174,640.3958)	(-72.0951,-21.6246,626.2555)	(-36.9817,-28.4464,607.0334)	(-13.9410,-34.1729,599.8657)	(-54.7577,35.4703,601.3853)	
(0.0000,0.0000,-1.0000)	(-89.7064,-14.5859,639.3816)	(-70.0060,-18.5848,627.2542)	(-35.8990,-29.2301,607.0216)	(-12.9148,-35.2061,598.8690)	(-50.4721,37.3884,598.3736)	
(0.0000,0.0000,-1.0000)	(-87.4912,-14.5793,639.3678)	(-67.6962,-18.5151,625.2416)	(-35.9231,-29.3847,607.0246)	(-12.9055,-35.2093,598.8748)	(-50.4628,35.3128,598.3608)	
